Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
014350                            ;01/11/2024;    ;223606;001;    ;0018238;BAR ESQUINAO                                      ;(75)99830-7311 ;060;602;RCQ4G68;     108,42;    0,14;01/11/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;icaro.pa   ;17:25
014359                            ;01/11/2024;    ;223934;001;    ;0011576;CHACARA REGINA                                    ;(75)98808-1905 ;060;606;PKL5364;    1983,31;    2,65;01/11/2024;42;Produto/Quantidade Errada     ;   ;icaro.pa   ;18:21
014377                            ;04/11/2024;    ;224163;001;    ;0017814;CAMPEÃO ATACADO                                   ;(71)99947-0110 ;060;600;RPE3J69;    2625,37;    3,30;04/11/2024;64;SEM VASILHAME                 ;   ;eletisandra;20:44
014377                            ;04/11/2024;    ;224164;001;    ;0017814;CAMPEÃO ATACADO                                   ;(71)99947-0110 ;060;600;RPE3J69;      35,00;    0,04;04/11/2024;68;TROCA (SEM SELO / QTDE. ERRADA;   ;eletisandra;20:43
014381                            ;04/11/2024;    ;224292;001;    ;0013385;MERC 2 DISK 2 IRMAOS                              ;(75)99224-9557 ;060;603;PKP3742;     161,70;    0,20;04/11/2024;33;Nao Fez Pedido                ;   ;eletisandra;21:38
014383                            ;04/11/2024;    ;224346;001;    ;0018181;DISK DO GENESIO                                   ;(75)98848-7320 ;060;606;PKL5364;    1426,00;    1,68;04/11/2024;42;Produto/Quantidade Errada     ;   ;samara     ;18:48
014383                            ;04/11/2024;    ;224354;001;    ;0014701;DISK BEBIDAS JL                                   ;(75)98818-5322 ;060;606;PKL5364;     116,70;    0,12;04/11/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;samara     ;18:46
014383                            ;04/11/2024;    ;224367;001;    ;0006299;MERCADISK ESPERANCA                               ;(75)99230-3160 ;070;760;PKL5364;      26,67;    0,03;04/11/2024;72;PDV FECHADO (HORARIO COM.)    ;DER;samara     ;18:47
014385                            ;04/11/2024;    ;224414;001;    ;0017251;LANCHONETE D GUST                                 ;(75)99961-8354 ;060;607;RPR6B86;     402,37;    0,42;04/11/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;samara     ;18:32
014385                            ;04/11/2024;    ;224423;001;    ;0003241;RM DISTRIBUIDORA                                  ;(75)98852-0034 ;060;604;RPR6B86;      62,34;    0,12;04/11/2024;23;(C)Pedidos duplicados         ;   ;samara     ;18:32
014385                            ;04/11/2024;    ;224425;001;    ;0017241;OPEN BAR                                          ;(75)98899-1200 ;060;604;RPR6B86;     144,10;    0,14;04/11/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;samara     ;18:31
014385                            ;04/11/2024;    ;224426;001;    ;0017241;OPEN BAR                                          ;(75)98899-1200 ;060;604;RPR6B86;     109,91;    0,11;04/11/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;samara     ;18:31
014385                            ;04/11/2024;    ;224427;001;    ;0017241;OPEN BAR                                          ;(75)98899-1200 ;060;604;RPR6B86;     144,10;    0,14;04/11/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;samara     ;18:31
014395                            ;05/11/2024;    ;224528;001;    ;0010142;MERCEARIA 3A                                      ;(75)99999-5833 ;060;602;RCQ4G68;     395,13;    0,72;05/11/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;icaro.pa   ;18:20
014398                            ;05/11/2024;    ;224631;001;    ;0004601;BAR DO RUBENS                                     ;(75)99936-7276 ;060;600;RCP2H16;     185,70;    0,20;05/11/2024;72;PDV FECHADO (HORARIO COM.)    ;DER;icaro.pa   ;17:21
