Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
244092;02/01/2026;    ;782562;7;    ;53638;BAR EMERC NERES                                   ;(74)98139-3256 ;20;203;NZN0E75;275,72;0,39;03/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;gabriel.jz ;15:57
244094;02/01/2026;    ;782702;7;    ;50334;BARRACA BELLA VISTA                               ;(74) 8106-8200 ;20;203;RDC8F64;443,1;0,43;05/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;aloisio    ;21:28
244094;02/01/2026;    ;782703;7;    ;50334;BARRACA BELLA VISTA                               ;(74) 8106-8200 ;20;203;RDC8F64;58,5;0,06;05/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;aloisio    ;21:29
244094;02/01/2026;    ;782705;7;    ;52535;BARRACA DA MIDIA                                  ;(74)98118-3442 ;20;204;RDC8F64;325,95;0,25;05/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;aloisio    ;21:29
244096;02/01/2026;    ;782848;7;    ;63468;COMERCIAL AVENIDA                                 ;(43)90000-0000 ;20;205;RPM8D89;853,14;0,85;05/01/2026;64;SEM VASILHAME                 ;   ;aloisio    ;21:39
244096;02/01/2026;    ;782849;7;    ;63468;COMERCIAL AVENIDA                                 ;(43)90000-0000 ;20;205;RPM8D89;314,7;0,32;05/01/2026;71;SEM DINHEIRO/CHEQUE           ;   ;aloisio    ;21:40
244099;02/01/2026;    ;782952;7;    ;64987;ESPETINHOS GRILL                                  ;(74)98838-3533 ;20;200;SJQ9B60;1179,68;1,3;05/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;aloisio    ;01:58
244100;02/01/2026;    ;782991;7;    ;65828;QUITANDA FRUTAS E FR                              ;(74)98831-9062 ;20;200;OZD4576;168,01;0,21;05/01/2026;42;Produto/Quantidade Errada     ;   ;gabriel.jz ;06:44
244100;02/01/2026;    ;783014;7;    ;65398;CABANA FLOR DO SOL                                ;(74)98852-4419 ;20;200;OZD4576;1143,35;1,06;05/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;gabriel.jz ;06:45
244101;02/01/2026;    ;783081;7;    ;66623;AUDENI SILVA DE SOUZ                              ;(87)99663-6964 ;10;109;RPP6J11;1050,84;1,11;05/01/2026;73;FALTA DE ATIVOS DE GIRO       ;   ;aloisio    ;21:53
244103;02/01/2026;    ;783255;7;    ;51932;BAR DO LEGAL                                      ;(74)98115-3779 ;20;202;SKK0A55;128,04;0,36;03/01/2026;71;SEM DINHEIRO/CHEQUE           ;   ;teles      ;19:48
244106;02/01/2026;    ;783400;7;    ;56726;BAR E REST 7 PORTAS                               ;(74)98817-3734 ;10;110;SKK9D97;330,03;0,72;02/01/2026;71;SEM DINHEIRO/CHEQUE           ;   ;silva      ;16:04
244107;02/01/2026;    ;783406;7;    ;24450;BAR DO JACARE                                     ;(74)98829-9244 ;10;110;SKK4A24;27,25;0,12;02/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;silva      ;16:02
