Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
193911                            ;01/01/2026;    ;489534;006;    ;0025829;BEIRA RIOPETROLINA                                ;(87) 3867-4017 ;090;991;       ;     245,00;    0,00;03/02/2026;51;NF ERRADA                     ;   ;yuri       ;15:58
193911                            ;01/01/2026;    ;489535;006;    ;0007237;EDNALDO ALVES DE ARA                              ;(87)98823-9607 ;090;991;       ;     220,00;    0,00;03/02/2026;51;NF ERRADA                     ;   ;yuri       ;16:01
193920                            ;02/01/2026;    ;489789;006;    ;0006481;MAYCON DISTRIBUIDORA                              ;(87)98803-0525 ;040;406;PER3140;    4011,70;    4,85;02/01/2026;73;FALTA DE ATIVOS DE GIRO       ;   ;evanete    ;16:15
193921                            ;02/01/2026;    ;489821;006;    ;0018657;ESPETINHO CACHORRAO                               ;(87)99201-7344 ;040;406;SOO8B48;     117,00;    0,13;02/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;evanete    ;16:47
193925                            ;02/01/2026;    ;489932;006;    ;0008509;DEP CAMINHO DE CASA                               ;(87)99125-7304 ;040;406;SOO5A98;     667,16;    1,05;02/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;evanete    ;17:03
193928                            ;02/01/2026;    ;490013;006;    ;0012509;BAR DO PIOLHO                                     ;(87)98835-7852 ;040;412;PCG6384;     801,50;    0,72;02/01/2026;71;SEM DINHEIRO/CHEQUE           ;   ;evanete    ;15:38
193931                            ;02/01/2026;    ;490126;006;    ;0010545;BODEGA SUPREMA CERVE                              ;(87)98153-4497 ;040;413;RZN7B71;    5349,60;    6,04;02/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;evanete    ;17:36
193938                            ;02/01/2026;    ;490302;006;    ;0007585;BRASIL BEBIDAS                                    ;(87)98811-4016 ;040;402;RZW8I16;    1379,83;    1,06;02/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;evanete    ;11:17
193939                            ;02/01/2026;    ;490323;006;    ;0019298;MERCEARIA GRACIENE                                ;(87)98844-8538 ;040;405;RZH6B16;     199,60;    0,37;02/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;evanete    ;13:42
193942                            ;02/01/2026;    ;490387;006;    ;0017109;PONTO DO LANCHE                                   ;(87)99185-7247 ;040;413;RZH6B16;     624,44;    0,93;02/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;evanete    ;16:55
193945                            ;02/01/2026;    ;490454;006;    ;0003283;BAR DA JO                                         ;(87)98827-7840 ;040;405;PGW8630;     539,00;    0,69;02/01/2026;73;FALTA DE ATIVOS DE GIRO       ;   ;evanete    ;16:49
193945                            ;02/01/2026;    ;490458;006;    ;0025829;BEIRA RIOPETROLINA                                ;(87) 3867-4017 ;085;998;PGW8630;     172,50;    0,34;02/01/2026;42;Produto/Quantidade Errada     ;   ;evanete    ;16:52
193946                            ;02/01/2026;    ;490461;006;    ;0005092;MERC VILA BELA                                    ;(87)98140-6625 ;080;840;HXN3A97;   11622,94;   17,14;02/01/2026;42;Produto/Quantidade Errada     ;   ;evanete    ;15:40
193946                            ;02/01/2026;    ;490469;006;    ;0008841;GELADAO RIO CORRENTE                              ;(74)99148-6261 ;040;413;HXN3A97;       5,83;    0,00;02/01/2026;42;Produto/Quantidade Errada     ;   ;evanete    ;15:39
193961                            ;03/01/2026;    ;490578;006;    ;0019302;ATUAL MERCADO                                     ;(87)99610-7136 ;040;408;RZH6B16;     208,62;    0,28;03/01/2026;71;SEM DINHEIRO/CHEQUE           ;   ;idute      ;13:22
193961                            ;03/01/2026;    ;490596;006;    ;0011874;BAR DO BODE                                       ;(87)99960-4296 ;040;405;RZH6B16;     237,82;    0,37;03/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;idute      ;13:23
193964                            ;03/01/2026;    ;490685;006;    ;0005291;REST NOSSA S.APAREC                               ;(87)98828-5523 ;040;407;OXN0I49;     386,03;    0,64;03/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;idute      ;15:10
193965                            ;03/01/2026;    ;490724;006;    ;0000490;BONTEMPO SUPERMERCAD                              ;(87)99822-6204 ;080;840;RZN4I62;     861,24;    1,20;03/01/2026;32;ENTREGA ATRASADA (BUFFER)     ;   ;lucianob   ;18:56
193965                            ;03/01/2026;    ;490733;006;    ;0003360;POINT DO ESPETINHO                                ;(87)99183-3067 ;040;408;RZN4I62;     149,90;    0,14;03/01/2026;71;SEM DINHEIRO/CHEQUE           ;   ;lucianob   ;18:56
193966                            ;03/01/2026;    ;490738;006;    ;0024208;BODE ASS ANG WA                                   ;(87)98835-1940 ;040;412;PCG6384;       6,67;    0,00;03/01/2026;42;Produto/Quantidade Errada     ;   ;idute      ;14:01
193967                            ;03/01/2026;    ;490752;006;    ;0001701;BUTIGINHA                                         ;(87) 3861-3464 ;040;412;PDB6166;    1251,80;    1,32;03/01/2026;42;Produto/Quantidade Errada     ;   ;idute      ;14:57
193967                            ;03/01/2026;    ;490757;006;    ;0002497;50MM BAR VERDES MARE                              ;(87)98814-9980 ;040;407;PDB6166;      55,00;    0,05;03/01/2026;42;Produto/Quantidade Errada     ;   ;idute      ;14:57
193978                            ;03/01/2026;    ;491126;006;    ;0009356;DIST 40GRAUS                                      ;(87)98802-5947 ;040;413;SNT2B69;     107,80;    0,13;03/01/2026;42;Produto/Quantidade Errada     ;   ;idute      ;16:41
193979                            ;03/01/2026;    ;491130;006;    ;0009995;BAR ELIONAI                                       ;(87)99961-5805 ;040;408;PCX2687;     333,48;    0,10;05/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;idute      ;11:47
193979                            ;03/01/2026;    ;491131;006;    ;0009995;BAR ELIONAI                                       ;(87)99961-5805 ;040;408;PCX2687;     599,40;    0,57;05/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;idute      ;11:47
193979                            ;03/01/2026;    ;491132;006;    ;0009995;BAR ELIONAI                                       ;(87)99961-5805 ;040;408;PCX2687;     860,22;    0,84;05/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;idute      ;11:47
193979                            ;03/01/2026;    ;491133;006;    ;0025295;DIST TRES IRMAOS                                  ;(87)99909-7824 ;040;413;PCX2687;    2690,21;    2,94;05/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;idute      ;11:48
193979                            ;03/01/2026;    ;491140;006;    ;0009275;D R DISTRIBUIDORA                                 ;(87)99933-2503 ;040;404;PCX2687;     107,80;    0,13;05/01/2026;50;CARGA ERRADA ARMAZEM          ;   ;idute      ;11:46
193981                            ;03/01/2026;    ;491223;006;    ;0001467;MERCADINHO PNZ                                    ;(87)99940-5741 ;080;840;PGW8630;    1626,66;    2,73;03/01/2026;71;SEM DINHEIRO/CHEQUE           ;   ;idute      ;17:06
193981                            ;03/01/2026;    ;491234;006;    ;0017280;PIRATA LANCHES                                    ;(87)98866-0867 ;040;409;PGW8630;      12,00;    0,06;03/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;idute      ;17:07
193990                            ;05/01/2026;    ;491278;006;    ;0019682;DISTRIBUIDORA DP                                  ;(87)99606-3291 ;040;410;PER3140;     104,88;    0,13;05/01/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;idute      ;15:34
