Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
235121                            ;02/05/2025;    ;616857;007;    ;0055810;Bar e Distrib. Santo                              ;(74)99967-1674 ;020;205;RPJ2H66;     635,21;    0,81;03/05/2025;63;PRODUTO / QTDE. ERRADA        ;   ;silva      ;17:41
235123                            ;02/05/2025;    ;616986;007;    ;0052994;BAR E MER DO LUCIANO                              ;(74)98110-8004 ;020;204;OUX8B81;      28,70;    0,03;03/05/2025;42;Produto/Quantidade Errada     ;   ;silva      ;13:31
235124                            ;02/05/2025;    ;617002;007;    ;0065494;NOSSA CANTINA                                     ;(74)98807-1206 ;020;200;SJQ9B60;     463,50;    0,56;03/05/2025;32;ENTREGA ATRASADA (BUFFER)     ;   ;silva      ;10:39
235124                            ;02/05/2025;    ;617003;007;    ;0065494;NOSSA CANTINA                                     ;(74)98807-1206 ;020;200;SJQ9B60;      48,48;    0,15;03/05/2025;32;ENTREGA ATRASADA (BUFFER)     ;   ;silva      ;10:39
235124                            ;02/05/2025;    ;617004;007;    ;0065494;NOSSA CANTINA                                     ;(74)98807-1206 ;020;200;SJQ9B60;      12,38;    0,06;03/05/2025;32;ENTREGA ATRASADA (BUFFER)     ;   ;silva      ;10:40
235129                            ;02/05/2025;    ;617285;007;    ;0025751;COMERCIAL MUNIZ                                   ;(74)98105-2549 ;020;202;NZM4666;     343,19;    0,74;03/05/2025;50;CARGA ERRADA ARMAZEM          ;   ;silva      ;13:26
235129                            ;02/05/2025;    ;617293;007;    ;0051230;PANIFICA PAN MIL                                  ;(74)99925-4241 ;020;202;NZM4666;       8,80;    0,01;03/05/2025;42;Produto/Quantidade Errada     ;   ;silva      ;13:26
235129                            ;02/05/2025;    ;617304;007;    ;0051796;CHURRASC SAL E BRASA                              ;(74)98833-7977 ;020;202;NZM4666;     352,53;    0,48;03/05/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;silva      ;13:27
235130                            ;02/05/2025;    ;617305;007;    ;0050408;PAQUERA BAR                                       ;(74)98110-4585 ;020;202;RCQ9D86;     460,58;    0,65;03/05/2025;42;Produto/Quantidade Errada     ;DER;silva      ;11:16
235130                            ;02/05/2025;    ;617306;007;    ;0051927;CANAL BAR                                         ;(74)99118-9288 ;020;202;RCQ9D86;     109,47;    0,13;03/05/2025;42;Produto/Quantidade Errada     ;DER;silva      ;11:16
235135                            ;02/05/2025;    ;617432;007;    ;0056616;Mercadinho Lima                                   ;(74)99984-7261 ;010;107;OZE4956;    3267,31;    4,14;02/05/2025;73;FALTA DE ATIVOS DE GIRO       ;AGE;teles      ;19:56
235136                            ;02/05/2025;    ;617454;007;    ;0054114;MERCADINHO MOREIRA                                ;(74) 3617-4092 ;010;107;SKK9D97;      51,14;    0,04;02/05/2025;42;Produto/Quantidade Errada     ;   ;teles      ;19:09
235137                            ;02/05/2025;    ;617455;007;    ;0064428;DISTRI ITAMARATY                                  ;(87)98867-2150 ;010;100;OVB5042;     539,00;    0,69;02/05/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;gabriel.jz ;17:18
235137                            ;02/05/2025;    ;617456;007;    ;0064428;DISTRI ITAMARATY                                  ;(87)98867-2150 ;010;100;OVB5042;     323,40;    0,41;02/05/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;gabriel.jz ;17:19
235137                            ;02/05/2025;    ;617457;007;    ;0064428;DISTRI ITAMARATY                                  ;(87)98867-2150 ;010;100;OVB5042;      37,90;    0,04;02/05/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;gabriel.jz ;17:21
235137                            ;02/05/2025;    ;617458;007;    ;0064428;DISTRI ITAMARATY                                  ;(87)98867-2150 ;010;100;OVB5042;      34,90;    0,04;02/05/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;gabriel.jz ;17:21
235141                            ;02/05/2025;    ;617570;007;    ;0001205;BAR CANT. AGUA DOCE                               ;(74)98802-3781 ;010;110;RDJ0G42;     364,76;    0,41;02/05/2025;72;PDV FECHADO (HORARIO COM.)    ;DER;teles      ;18:26
235143                            ;02/05/2025;    ;617625;007;    ;0054009;BODE ASSADO DO PAPAS                              ;(87)98848-9952 ;010;110;RDN7A69;       1,59;    0,00;02/05/2025;42;Produto/Quantidade Errada     ;   ;gabriel.jz ;13:24
235144                            ;02/05/2025;    ;617630;007;    ;0063816;JF MEDEIROS                                       ;(74)98821-9974 ;010;100;RDN7A69;     227,40;    0,25;02/05/2025;70;CLIENTE CANCELOU              ;DER;gabriel.jz ;16:58
235146                            ;02/05/2025;    ;617644;007;    ;0058025;RANCHO NORDESTINO                                 ;(74)98816-2849 ;010;102;LKI1H89;     161,70;    0,20;02/05/2025;82;ENDERECO NAO ENCONTRADO       ;   ;gabriel.jz ;15:34
235146                            ;02/05/2025;    ;617645;007;    ;0051391;BAR DO ZE                                         ;(74)99999-8888 ;010;102;LKI1H89;     390,97;    0,52;02/05/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;gabriel.jz ;15:34
235149                            ;02/05/2025;    ;617731;007;    ;0001141;BOTECO DA ROSE                                    ;(74)98804-1906 ;010;106;KGU0H03;     107,80;    0,13;02/05/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;gabriel.jz ;17:57
235150                            ;02/05/2025;    ;617734;007;    ;0056693;MERCADINH CAVALCANTE                              ;(74)98852-0113 ;010;100;OFB8B68;     269,50;    0,34;02/05/2025;71;SEM DINHEIRO/CHEQUE           ;DER;gabriel.jz ;16:53
235170                            ;03/05/2025;    ;617811;007;    ;0053010;BAR DO ALDIR                                      ;(74)98822-4981 ;010;110;PKL6654;     292,50;    0,34;03/05/2025;42;Produto/Quantidade Errada     ;DER;silva      ;16:19
235170                            ;03/05/2025;    ;617815;007;    ;0051939;DEPOSITO 2 IRMAS                                  ;(74) 3611-6379 ;010;110;PKL6654;     808,50;    1,03;03/05/2025;42;Produto/Quantidade Errada     ;DER;silva      ;16:18
235170                            ;03/05/2025;    ;617816;007;    ;0051939;DEPOSITO 2 IRMAS                                  ;(74) 3611-6379 ;010;110;PKL6654;     457,84;    0,99;03/05/2025;42;Produto/Quantidade Errada     ;   ;silva      ;16:19
235170                            ;03/05/2025;    ;617817;007;    ;0000633;DEPOSITO VITORIA                                  ;(74) 3611-6379 ;010;110;PKL6654;    1162,16;    2,11;03/05/2025;42;Produto/Quantidade Errada     ;   ;silva      ;16:20
235171                            ;03/05/2025;    ;617824;007;    ;0006086;TONY LANCHES                                      ;(74)98815-2554 ;010;110;PKK0690;    1356,05;    1,31;03/05/2025;87;TEMPO INSUFICIENTE            ;   ;aloisio    ;19:03
