Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora
219153                            ;01/04/2024;    ;302972;007;    ;0054457;ROGERIO BEBIDAS                                   ;(74)99930-4942 ;020;205;RDC8F64;    2580,08;    3,65;03/04/2024;71;SEM DINHEIRO/CHEQUE           ;   ;aloisio    ;15:36
219154                            ;01/04/2024;    ;303021;007;    ;0057181;BUTECO DO CLAUDINHO                               ;(74)99978-5070 ;010;109;NZM9993;      11,58;    0,01;01/04/2024;63;PRODUTO / QTDE. ERRADA        ;   ;aloisio    ;16:23
219156                            ;01/04/2024;    ;303056;007;    ;0056938;CENTRAL BAR                                       ;(74)98107-8997 ;020;202;NZM4666;     599,08;    0,89;01/04/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;silva      ;20:24
219157                            ;01/04/2024;    ;303108;007;    ;0057533;MERCADINHO 3K                                     ;(74)98834-9384 ;020;200;SJQ9B60;     100,32;    0,13;01/04/2024;71;SEM DINHEIRO/CHEQUE           ;   ;aloisio    ;14:07
219158                            ;01/04/2024;    ;303136;007;    ;0064228;MERCADINHO POINT                                  ;(74)98151-6166 ;020;200;RPP0E77;       9,90;    0,06;01/04/2024;71;SEM DINHEIRO/CHEQUE           ;   ;aloisio    ;14:03
219158                            ;01/04/2024;    ;303137;007;    ;0064228;MERCADINHO POINT                                  ;(74)98151-6166 ;020;200;RPP0E77;     225,00;    0,72;01/04/2024;71;SEM DINHEIRO/CHEQUE           ;   ;aloisio    ;14:04
219158                            ;01/04/2024;    ;303138;007;    ;0064228;MERCADINHO POINT                                  ;(74)98151-6166 ;020;200;RPP0E77;      23,80;    0,04;01/04/2024;71;SEM DINHEIRO/CHEQUE           ;   ;aloisio    ;14:02
219158                            ;01/04/2024;    ;303139;007;    ;0064228;MERCADINHO POINT                                  ;(74)98151-6166 ;020;200;RPP0E77;     154,78;    0,24;01/04/2024;71;SEM DINHEIRO/CHEQUE           ;   ;aloisio    ;14:01
219158                            ;01/04/2024;    ;303140;007;    ;0064228;MERCADINHO POINT                                  ;(74)98151-6166 ;020;200;RPP0E77;      78,62;    0,11;01/04/2024;71;SEM DINHEIRO/CHEQUE           ;   ;aloisio    ;13:59
219158                            ;01/04/2024;    ;303141;007;    ;0064228;MERCADINHO POINT                                  ;(74)98151-6166 ;020;200;RPP0E77;      30,51;    0,04;01/04/2024;71;SEM DINHEIRO/CHEQUE           ;   ;aloisio    ;13:58
219159                            ;01/04/2024;    ;303196;007;    ;0056240;DISTRIBUIDORA LOBO                                ;(74)99946-9133 ;020;201;NZM7723;    3570,64;    4,40;02/04/2024;50;CARGA ERRADA ARMAZEM          ;   ;ediziene   ;18:31
