Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
237259                            ;01/07/2025;    ;661005;007;    ;0050064;ATACADAO MURILO                                   ;(74)98123-9836 ;020;203;RDC5J22;      31,96;    0,04;03/07/2025;40;Horario de Entrega            ;   ;aloisio    ;19:34
237259                            ;01/07/2025;    ;661006;007;    ;0050064;ATACADAO MURILO                                   ;(74)98123-9836 ;020;203;RDC5J22;      60,00;    0,06;03/07/2025;40;Horario de Entrega            ;   ;aloisio    ;19:33
237259                            ;01/07/2025;    ;661015;007;    ;0050863;CHURR. ACONCHEGO                                  ;(74) 3535-0598 ;020;203;RDC5J22;      49,52;    0,24;03/07/2025;40;Horario de Entrega            ;   ;aloisio    ;19:30
237260                            ;01/07/2025;    ;661044;007;    ;0056063;DEPOSITO VARANDaO                                 ;(74) 8839-7577 ;020;204;RPP0E77;    2068,19;    2,77;03/07/2025;32;ENTREGA ATRASADA (BUFFER)     ;   ;gabriel.jz ;13:19
237260                            ;01/07/2025;    ;661054;007;    ;0055413;MERCADINHO TELES                                  ;(74)98802-0455 ;020;200;RPP0E77;       6,50;    0,00;03/07/2025;42;Produto/Quantidade Errada     ;   ;gabriel.jz ;13:20
237260                            ;01/07/2025;    ;661062;007;    ;0024025;BAR NUNES                                         ;(74)98804-9580 ;020;200;RPP0E77;      15,65;    0,01;03/07/2025;42;Produto/Quantidade Errada     ;   ;gabriel.jz ;13:20
237261                            ;01/07/2025;    ;661105;007;    ;0063585;BAR DE DIDI                                       ;(74)98873-8594 ;020;204;OUX8B81;      15,65;    0,01;03/07/2025;42;Produto/Quantidade Errada     ;   ;gabriel.jz ;18:43
237262                            ;01/07/2025;    ;661136;007;    ;0052680;PANIF. MORAES E MERC                              ;(74)98817-6290 ;020;201;OZD4576;      33,00;    0,04;03/07/2025;42;Produto/Quantidade Errada     ;   ;gabriel.jz ;15:07
237262                            ;01/07/2025;    ;661154;007;    ;0051912;BAR ESPACO LIVRE                                  ;(61)98516-8874 ;020;201;OZD4576;      81,52;    0,08;03/07/2025;42;Produto/Quantidade Errada     ;   ;gabriel.jz ;15:06
237262                            ;01/07/2025;    ;661167;007;    ;0063692;DIST FERREIRA                                     ;(75)99824-8828 ;020;201;OZD4576;      53,39;    0,04;03/07/2025;42;Produto/Quantidade Errada     ;   ;gabriel.jz ;15:07
237263                            ;01/07/2025;    ;661186;007;    ;0052641;LANC REST POR DO SOL                              ;(74) 3531-6027 ;010;109;RPP6J11;      38,24;    0,04;03/07/2025;42;Produto/Quantidade Errada     ;   ;aloisio    ;19:37
237263                            ;01/07/2025;    ;661196;007;    ;0051905;MERCADINHO SERVE BEM                              ;(74) 3531-6062 ;010;109;RPP6J11;     108,96;    0,11;03/07/2025;55;QUALIDADE DO PRODUTO          ;   ;aloisio    ;19:36
237266                            ;01/07/2025;    ;661299;007;    ;0056147;NAIARA DISTRIBUIDORA                              ;(74)98801-5800 ;010;111;PKK0690;     808,50;    1,03;01/07/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;teles      ;18:55
237267                            ;01/07/2025;    ;661327;007;    ;0051990;MERCADINHO VANIA                                  ;(74)98812-1322 ;010;102;RPE4C71;    3051,26;    3,78;01/07/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;teles      ;18:49
237269                            ;01/07/2025;    ;661374;007;    ;0063489;DISTRIBUIDORA 24 HOR                              ;(74)98114-0013 ;010;101;SKK0A55;    1203,00;    1,63;01/07/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;teles      ;18:29
237273                            ;01/07/2025;    ;661492;007;    ;0056893;SIMONE IANE FERREIRA                              ;(74)99924-7963 ;010;105;PKK8518;     280,00;    0,27;01/07/2025;42;Produto/Quantidade Errada     ;   ;teles      ;19:38
237273                            ;01/07/2025;    ;661501;007;    ;0062258;SUPERMERCADO UNIPREC                              ;(74)98836-8023 ;080;810;PKK8518;    2012,00;    0,73;31/07/2025;91;CONSIGNACAO                   ;DER;bitencourt ;19:21
237273                            ;01/07/2025;    ;661505;007;    ;0062623;BODEGA DO WILLIAM                                 ;(74)98875-5903 ;010;111;PKK8518;       4,54;    0,00;01/07/2025;42;Produto/Quantidade Errada     ;   ;teles      ;19:39
