Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
016655                            ;01/03/2025;    ;264586;001;    ;0006434;BAR DO DAO                                        ;(87)99937-6847 ;060;605;SJQ2D73;     255,00;    0,36;01/03/2025;42;Produto/Quantidade Errada     ;   ;icaro.pa   ;13:43
016660                            ;01/03/2025;    ;264730;001;    ;0005482;GALETO ASSADO                                     ;(75) 3281-9843 ;060;604;RPQ3A36;      28,12;    0,03;01/03/2025;72;PDV FECHADO (HORARIO COM.)    ;DER;icaro.pa   ;17:41
016661                            ;01/03/2025;    ;264760;001;    ;0013752;MERCADISK JT                                      ;(75)98874-7374 ;060;606;RDJ3F75;     793,94;    2,96;01/03/2025;73;FALTA DE ATIVOS DE GIRO       ;   ;icaro.pa   ;17:48
016661                            ;01/03/2025;    ;264764;001;    ;0014794;CLUBE INDEPENDENTE                                ;(43)90000-0000 ;060;606;RDJ3F75;     107,80;    0,13;01/03/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;icaro.pa   ;17:49
016662                            ;01/03/2025;    ;264814;001;    ;0002819;MERC POINT OPCAO                                  ;(75)98883-2300 ;060;604;RPR6B86;     347,74;    0,48;01/03/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;icaro.pa   ;13:41
016672                            ;04/03/2025;    ;264868;001;    ;0018611;MARY SALGADOS                                     ;(11)96113-8982 ;060;602;SJQ2D73;     227,74;    0,33;05/03/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;samara     ;14:05
016673                            ;04/03/2025;    ;264876;001;    ;0001649;VAREJAO SUPERMERCADO                              ;(75)99946-1148 ;060;600;RDJ3F75;     251,49;    0,52;04/03/2025;70;CLIENTE CANCELOU              ;   ;samara     ;17:32
016673                            ;04/03/2025;    ;264877;001;    ;0001649;VAREJAO SUPERMERCADO                              ;(75)99946-1148 ;060;600;RDJ3F75;      95,04;    0,36;04/03/2025;70;CLIENTE CANCELOU              ;   ;samara     ;17:32
016673                            ;04/03/2025;    ;264878;001;    ;0001649;VAREJAO SUPERMERCADO                              ;(75)99946-1148 ;060;600;RDJ3F75;     101,64;    0,16;04/03/2025;70;CLIENTE CANCELOU              ;   ;samara     ;17:31
016677                            ;04/03/2025;    ;264982;001;    ;0005999;MERCEARIA SANTANA                                 ;(75)99942-8526 ;060;603;PKP3742;    3280,12;    8,20;04/03/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;samara     ;11:58
