Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora
009049                            ;02/01/2024;    ;127188;001;    ;0017521;MERCADO ECONOMICO                                 ;(71)98603-9734 ;060;607;RCP0A43;     267,74;    0,90;02/01/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;filipe     ;20:26
009049                            ;02/01/2024;    ;127218;001;    ;0004751;HIPER BARRA                                       ;(75)98842-9137 ;060;607;RCP0A43;    1895,71;    3,58;02/01/2024;70;CLIENTE CANCELOU              ;   ;filipe     ;20:25
009051                            ;02/01/2024;    ;127271;001;    ;0017525;PANIFICADORA MENEZES                              ;(75)99834-4604 ;060;609;RPH0H69;       3,33;    0,00;02/01/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;filipe     ;18:53
009052                            ;02/01/2024;    ;127293;001;    ;0006448;BAR IMPERIO                                       ;(75)99988-4322 ;060;609;RDJ3F75;     767,90;    1,03;03/01/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;darlan     ;16:34
009052                            ;02/01/2024;    ;127305;001;    ;0006278;MERCADO DO WILSON                                 ;(75)99957-3720 ;060;609;RDJ3F75;    1543,78;    2,28;03/01/2024;70;CLIENTE CANCELOU              ;   ;darlan     ;16:34
009052                            ;02/01/2024;    ;127324;001;    ;0015976;FRI E DEP N SR APARE                              ;(75)99712-3578 ;060;608;RDJ3F75;    1030,48;    1,26;02/01/2024;70;CLIENTE CANCELOU              ;   ;filipe     ;18:29
009052                            ;02/01/2024;    ;127325;001;    ;0015976;FRI E DEP N SR APARE                              ;(75)99712-3578 ;060;608;RDJ3F75;      31,44;    0,04;02/01/2024;70;CLIENTE CANCELOU              ;   ;filipe     ;18:28
009052                            ;02/01/2024;    ;127335;001;    ;0011809;MERCEARIA SANTANA                                 ;(75)99814-5611 ;060;609;RDJ3F75;    1155,00;    1,49;02/01/2024;70;CLIENTE CANCELOU              ;   ;filipe     ;18:27
009052                            ;02/01/2024;    ;127337;001;    ;0017708;BAR DA PRAÇA                                      ;(75)99994-8541 ;060;609;RDJ3F75;     172,40;    0,16;02/01/2024;70;CLIENTE CANCELOU              ;   ;filipe     ;18:26
009055                            ;02/01/2024;    ;127453;001;    ;0005475;BAR RACA NEGRA                                    ;(75)98841-6080 ;060;603;PKQ3736;     726,55;    0,93;02/01/2024;70;CLIENTE CANCELOU              ;   ;filipe     ;20:16
