Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
017191                            ;01/04/2025;    ;273940;001;    ;0004977;MERCEARIA ITABAIANA                               ;(75)99981-7105 ;060;601;RPE3J69;    1634,79;    2,63;01/04/2025;71;SEM DINHEIRO/CHEQUE           ;   ;samara     ;16:22
017195                            ;01/04/2025;    ;274037;001;    ;0011399;DISK VIP                                          ;(75)98814-4332 ;070;760;RPR6B86;     184,72;    0,02;01/04/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;samara     ;15:55
017195                            ;01/04/2025;    ;274038;001;    ;0011399;DISK VIP                                          ;(75)98814-4332 ;070;760;RPR6B86;      27,97;    0,04;01/04/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;samara     ;15:55
017219                            ;02/04/2025;    ;274296;001;    ;0018680;MERCADINHO DA PROVID                              ;(79)98153-4311 ;060;608;RDJ3F75;     489,60;    0,61;02/04/2025;87;TEMPO INSUFICIENTE            ;   ;icaro.pa   ;21:16
017219                            ;02/04/2025;    ;274301;001;    ;0018624;MERC N SRA APARECIDA                              ;(75)98878-0840 ;060;608;RDJ3F75;    2175,86;    3,07;02/04/2025;71;SEM DINHEIRO/CHEQUE           ;   ;icaro.pa   ;21:17
017222                            ;02/04/2025;    ;274417;001;    ;0015817;MERCADINHO BOM DEMAI                              ;(75)98803-0579 ;060;607;RPR6B86;     296,86;    0,46;02/04/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;samara     ;15:16
017222                            ;02/04/2025;    ;274418;001;    ;0005951;PADARIA NRA SAUDE                                 ;(75)98833-3614 ;060;606;RPR6B86;      48,00;    0,12;02/04/2025;82;ENDERECO NAO ENCONTRADO       ;   ;samara     ;15:16
017222                            ;02/04/2025;    ;274419;001;    ;0005951;PADARIA NRA SAUDE                                 ;(75)98833-3614 ;060;606;RPR6B86;     385,90;    0,28;02/04/2025;82;ENDERECO NAO ENCONTRADO       ;   ;samara     ;15:15
017223                            ;02/04/2025;    ;274454;001;    ;0018614;BAR DA FATIMA                                     ;(75)98862-6172 ;060;606;RDN4E94;      85,30;    0,11;02/04/2025;71;SEM DINHEIRO/CHEQUE           ;   ;samara     ;14:07
017223                            ;02/04/2025;    ;274455;001;    ;0017721;BAR DA LOURDES                                    ;(75)98882-2413 ;060;606;RDN4E94;     317,52;    0,43;02/04/2025;42;Produto/Quantidade Errada     ;   ;samara     ;14:06
017223                            ;02/04/2025;    ;274456;001;    ;0017721;BAR DA LOURDES                                    ;(75)98882-2413 ;060;606;RDN4E94;      14,04;    0,06;02/04/2025;42;Produto/Quantidade Errada     ;   ;samara     ;14:06
