Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
070671                            ;01/06/2024;    ;113671;003;    ;0017584;QUIOSQUE DA MENINA                                ;(75)99890-0748 ;050;501;PKL5364;      59,18;    0,07;01/06/2024;82;ENDERECO NAO ENCONTRADO       ;   ;joao       ;15:03
070671                            ;01/06/2024;    ;113672;003;    ;0017584;QUIOSQUE DA MENINA                                ;(75)99890-0748 ;050;501;PKL5364;      45,81;    0,06;01/06/2024;82;ENDERECO NAO ENCONTRADO       ;   ;joao       ;15:04
070684                            ;03/06/2024;    ;113819;003;    ;0017775;ARENA OLINDINA SHOW                               ;(75)99966-1949 ;050;502;RDC3E61;     556,59;    0,75;03/06/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;20:15
070686                            ;03/06/2024;    ;113932;003;    ;0018247;BAR DE ZÉ DE NELSO                                ;(75)99714-2528 ;050;509;KLG4887;     101,98;    0,18;04/06/2024;71;SEM DINHEIRO/CHEQUE           ;   ;pedrocosta ;19:22
070686                            ;03/06/2024;    ;113933;003;    ;0018247;BAR DE ZÉ DE NELSO                                ;(75)99714-2528 ;050;509;KLG4887;      14,88;    0,00;04/06/2024;71;SEM DINHEIRO/CHEQUE           ;   ;pedrocosta ;19:22
070686                            ;03/06/2024;    ;113996;003;    ;0003761;QUIOSKE DE LENALDO                                ;(75)99914-0308 ;050;509;KLG4887;     132,21;    0,20;04/06/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;pedrocosta ;19:22
070687                            ;03/06/2024;    ;114021;003;    ;0011864;DISK DO JULIO                                     ;(75)99842-4992 ;050;504;SJQ8A97;    4784,60;    6,48;03/06/2024;64;SEM VASILHAME                 ;   ;edson      ;18:11
070690                            ;03/06/2024;    ;114142;003;    ;0014501;MERCADINHO ECONOMICO                              ;(75)99833-3071 ;050;511;OZC4855;     113,58;    0,15;03/06/2024;23;(C)Pedidos duplicados         ;   ;edson      ;20:16
070691                            ;03/06/2024;    ;114233;003;    ;0010035;BAR LANC DO MINEIRO                               ;(75)99884-3813 ;050;510;SJP7G64;     153,16;    0,20;03/06/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;20:18
070692                            ;03/06/2024;    ;114261;003;    ;0013076;BAR 24 HORAS                                      ;(75)99100-5575 ;050;501;PKL5364;     170,25;    0,24;03/06/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;17:28
070711                            ;04/06/2024;    ;114303;003;    ;0017948;FRIGORÍFICO E MERCEA                              ;(75)99911-0380 ;050;506;RPH8B48;     512,10;    0,62;04/06/2024;42;Produto/Quantidade Errada     ;   ;douglas    ;16:40
070718                            ;04/06/2024;    ;114698;003;    ;0000023;CREPITOS                                          ;(75)99953-0334 ;050;505;SJQ8A97;     512,66;    0,46;05/06/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;11:15
070744                            ;05/06/2024;    ;115216;003;    ;0013379;DIST FORASTEIROS                                  ;(75)99969-1900 ;050;508;SJQ5D24;      30,34;    0,04;06/06/2024;68;TROCA (SEM SELO / QTDE. ERRADA;DER;douglas    ;15:41
070749                            ;05/06/2024;    ;115519;003;    ;0013044;STA TEREZA POUSADA                                ;(75)99849-7773 ;050;500;OVC3048;     149,39;    0,20;05/06/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;19:53
070749                            ;05/06/2024;    ;115520;003;    ;0013044;STA TEREZA POUSADA                                ;(75)99849-7773 ;050;500;OVC3048;      69,68;    0,08;05/06/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;19:53
070783                            ;06/06/2024;    ;116416;003;    ;0018067;ADEGA 7 DRINKS                                    ;(13)99722-2826 ;050;509;OZC4855;     136,90;    0,14;06/06/2024;23;(C)Pedidos duplicados         ;   ;pedrocosta ;20:05
070812                            ;07/06/2024;    ;117092;003;    ;0000069;MERCADINHO DO VAL                                 ;(75)99926-4995 ;050;500;RPP6G96;     477,49;    1,28;07/06/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;17:44
070814                            ;07/06/2024;    ;117198;003;    ;0000020;PIT STOP PEIXINHO                                 ;(75) 9947-8140 ;050;505;SJQ8A97;     238,89;    0,36;07/06/2024;63;PRODUTO / QTDE. ERRADA        ;   ;joao       ;17:47
070814                            ;07/06/2024;    ;117199;003;    ;0000020;PIT STOP PEIXINHO                                 ;(75) 9947-8140 ;050;505;SJQ8A97;       2,83;    0,00;07/06/2024;63;PRODUTO / QTDE. ERRADA        ;   ;joao       ;17:47
070814                            ;07/06/2024;    ;117203;003;    ;0012044;BUTECO AVENIDA                                    ;(75)99821-5850 ;050;505;SJQ8A97;     324,32;    0,43;07/06/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;17:47
070837                            ;08/06/2024;    ;117506;003;    ;0001618;BAR DO TECO                                       ;(75)99916-1515 ;050;508;RPP9G99;     149,90;    0,14;10/06/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;19:33
070842                            ;08/06/2024;    ;117719;003;    ;0000559;BAR DO EDMILSON                                   ;(75)99844-6870 ;050;507;RPP6G96;     509,00;    0,69;08/06/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas    ;16:19
070843                            ;08/06/2024;    ;117787;003;    ;0006074;SUPER TODO DIA                                    ;(75)99920-8869 ;070;751;OZC7460;     836,90;    1,09;08/06/2024;42;Produto/Quantidade Errada     ;   ;douglas    ;14:51
070843                            ;08/06/2024;    ;117788;003;    ;0006074;SUPER TODO DIA                                    ;(75)99920-8869 ;070;751;OZC7460;       3,33;    0,00;08/06/2024;42;Produto/Quantidade Errada     ;DER;douglas    ;14:52
070844                            ;08/06/2024;    ;117797;003;    ;0004270;BAR E RES DA MARLENE                              ;(75)99999-5052 ;050;511;OZC4855;     224,48;    0,29;08/06/2024;71;SEM DINHEIRO/CHEQUE           ;   ;douglas    ;14:55
070844                            ;08/06/2024;    ;117843;003;    ;0006020;MERC MANANCIAL                                    ;(75)99933-4122 ;050;510;OZC4855;      98,49;    0,13;08/06/2024;64;SEM VASILHAME                 ;   ;douglas    ;14:57
070856                            ;10/06/2024;    ;117899;003;    ;0017481;POINT DO ESPETINHO E                              ;(75)99906-0565 ;050;506;RDC3E61;     317,64;    0,37;10/06/2024;41;Sem Vasilhame.                ;   ;douglas    ;14:30
070859                            ;10/06/2024;    ;118002;003;    ;0017659;MERCADO DA TORRE                                  ;(75)99961-9517 ;050;508;RPP6G96;     251,59;    0,36;10/06/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;pedrocosta ;19:45
070859                            ;10/06/2024;    ;118003;003;    ;0013014;MERC DA TORRE                                     ;(75)99881-5895 ;050;508;RPP6G96;      30,19;    0,04;10/06/2024;71;SEM DINHEIRO/CHEQUE           ;   ;pedrocosta ;19:42
070884                            ;11/06/2024;    ;118771;003;    ;0013687;PANIFICADORA UNIAO                                ;(79)99908-5682 ;050;504;KLG4887;     169,85;    0,27;12/06/2024;71;SEM DINHEIRO/CHEQUE           ;   ;douglas    ;13:39
070887                            ;11/06/2024;    ;118827;003;    ;0017337;SINHO DISTRIBUIDORA                               ;(75)99999-8181 ;050;500;RDC3E61;    1243,80;    3,60;11/06/2024;42;Produto/Quantidade Errada     ;   ;joao       ;16:21
070922                            ;12/06/2024;    ;119642;003;    ;0012987;JS DISTRIB MERCADO                                ;(75)99903-9506 ;050;510;SJQ7I72;    1303,22;    1,63;12/06/2024;85;DIFICIL ACESSO                ;   ;pedrocosta ;19:56
070925                            ;12/06/2024;    ;119750;003;    ;0010566;PIZZA LUIZA                                       ;(75)99944-7513 ;050;504;SJP7G64;     516,96;    0,43;13/06/2024;23;(C)Pedidos duplicados         ;   ;joao       ;10:49
070925                            ;12/06/2024;    ;119751;003;    ;0010566;PIZZA LUIZA                                       ;(75)99944-7513 ;050;504;SJP7G64;      92,16;    0,24;13/06/2024;23;(C)Pedidos duplicados         ;   ;joao       ;10:48
070961                            ;13/06/2024;    ;119992;003;    ;0017965;MERCADINHO MARANATA                               ;(75)99149-7583 ;050;506;RPH8B48;     491,75;    0,86;13/06/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;16:02
070969                            ;13/06/2024;    ;120360;003;    ;0018103;BOTECO DO VAL                                     ;(11)97203-4124 ;050;504;SJQ7I72;     805,99;    0,96;13/06/2024;71;SEM DINHEIRO/CHEQUE           ;   ;edson      ;19:14
071025                            ;15/06/2024;    ;121681;003;    ;0016785;DISTRIBUIDORA SALES                               ;(11)98309-3389 ;050;503;SJQ6G57;     436,77;    0,43;15/06/2024;70;CLIENTE CANCELOU              ;   ;joao       ;14:47
071026                            ;15/06/2024;    ;121726;003;    ;0001618;BAR DO TECO                                       ;(75)99916-1515 ;050;508;RPP9G99;    1404,42;    1,75;15/06/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;18:12
071026                            ;15/06/2024;    ;121727;003;    ;0001618;BAR DO TECO                                       ;(75)99916-1515 ;050;508;RPP9G99;     314,50;    0,34;15/06/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;18:11
071033                            ;15/06/2024;    ;122070;003;    ;0012170;MERC VIANA                                        ;(75)99816-6082 ;050;501;PKL5364;     606,71;    0,64;15/06/2024;70;CLIENTE CANCELOU              ;   ;joao       ;14:53
071034                            ;15/06/2024;    ;122080;003;    ;0018037;JOSEANE DE JESUS ARA                              ;(75)99242-0037 ;050;507;SJP7G64;     509,00;    0,69;15/06/2024;42;Produto/Quantidade Errada     ;DER;joao       ;17:43
071054                            ;17/06/2024;    ;122266;003;    ;0018018;BAR DE ERIKA                                      ;(75)99164-3955 ;050;508;SJQ7I72;      56,90;    0,06;17/06/2024;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;15:56
071054                            ;17/06/2024;    ;122267;003;    ;0018018;BAR DE ERIKA                                      ;(75)99164-3955 ;050;508;SJQ7I72;     213,01;    0,19;17/06/2024;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;15:56
071057                            ;17/06/2024;    ;122384;003;    ;0017962;BAR E CHURASCARIA AM                              ;(75)99996-4280 ;050;511;OZC4855;     152,70;    0,20;17/06/2024;85;DIFICIL ACESSO                ;   ;edson      ;19:44
071062                            ;17/06/2024;    ;122573;003;    ;0017597;MERC PONTO  CHIC                                  ;(75)99918-7363 ;050;500;SJP7G64;     343,40;    0,40;17/06/2024;65;NAO FEZ PEDIDO                ;   ;joao       ;17:31
071064                            ;17/06/2024;    ;122640;003;    ;0005801;BUGAO DISTRIBUIDORA                               ;(75)99941-0335 ;050;505;OVC3048;    2188,70;    2,96;17/06/2024;64;SEM VASILHAME                 ;   ;joao       ;13:39
071083                            ;18/06/2024;    ;123080;003;    ;0013154;ADEGA E MERCEARIA                                 ;(75)99100-0068 ;050;507;PKP6178;    2036,00;    2,76;18/06/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas    ;16:06
071088                            ;18/06/2024;    ;123257;003;    ;0001161;BAR REST ESPACO PNEU                              ;(75)99928-0676 ;050;510;OZC7460;     108,17;    0,13;18/06/2024;64;SEM VASILHAME                 ;   ;douglas    ;16:05
071090                            ;18/06/2024;    ;123334;003;    ;0003407;BAR NOVO PONTO                                    ;(75)99939-7493 ;050;500;PKP0325;     749,00;    1,20;18/06/2024;42;Produto/Quantidade Errada     ;   ;douglas    ;15:35
071119                            ;19/06/2024;    ;123922;003;    ;0013370;BOTECO E CIA                                      ;(75)99713-3865 ;050;504;OZC4855;     142,93;    0,14;19/06/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;17:51
071119                            ;19/06/2024;    ;123923;003;    ;0013370;BOTECO E CIA                                      ;(75)99713-3865 ;050;504;OZC4855;     116,08;    0,06;19/06/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;17:51
071150                            ;20/06/2024;    ;124492;003;    ;0017989;DARCY                                             ;(75)99181-4463 ;050;507;RCS4I16;     112,39;    0,23;21/06/2024;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;11:31
071150                            ;20/06/2024;    ;124496;003;    ;0017989;DARCY                                             ;(75)99181-4463 ;050;507;RCS4I16;      47,59;    0,06;21/06/2024;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;11:31
071150                            ;20/06/2024;    ;124497;003;    ;0017989;DARCY                                             ;(75)99181-4463 ;050;507;RCS4I16;      46,94;    0,06;21/06/2024;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;11:31
071151                            ;20/06/2024;    ;124592;003;    ;0010254;BAR DA VANIA                                      ;(75)99922-5102 ;050;511;KLG4887;     279,50;    0,34;20/06/2024;71;SEM DINHEIRO/CHEQUE           ;   ;douglas    ;17:55
071152                            ;20/06/2024;    ;124614;003;    ;0015995;BAR DO COQUINHO                                   ;(75)99253-4235 ;050;503;SJQ7I72;     926,47;    1,39;20/06/2024;72;PDV FECHADO (HORARIO COM.)    ;DER;pedrocosta ;18:42
071152                            ;20/06/2024;    ;124626;003;    ;0012041;ESTANCIA GAUCHA III                               ;(75)99902-9840 ;050;503;SJQ7I72;    2030,38;    2,25;20/06/2024;83;PROPRIETARIO AUSENTE          ;   ;pedrocosta ;18:42
