Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
106337                            ;01/07/2024;    ;172272;005;    ;0063304;MERC MINI PRECO                                   ;(71)98510-2667 ;030;303;PKM9305;     930,03;    1,11;01/07/2024;71;SEM DINHEIRO/CHEQUE           ;   ;martins    ;16:30
106339                            ;01/07/2024;    ;172328;005;    ;0062704;COMERCIAL VAREJISTA                               ;(74) 3541-7321 ;030;300;RPR2G22;     152,70;    0,20;01/07/2024;82;ENDERECO NAO ENCONTRADO       ;   ;vanilton   ;19:26
106339                            ;01/07/2024;    ;172334;005;    ;0001312;Distribuidora RL                                  ;(74)99984-0112 ;080;831;RPR2G22;     305,40;    0,41;01/07/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;vanilton   ;19:23
106383                            ;03/07/2024;    ;172696;005;    ;0003253;REST PRATO BOM                                    ;(74)98115-9643 ;030;307;OVA9787;     135,90;    0,18;03/07/2024;64;SEM VASILHAME                 ;   ;vanilton   ;20:05
106384                            ;03/07/2024;    ;172735;005;    ;0060063;BAR DO GALEGUINHO                                 ;(74)99127-3037 ;030;300;PKL5762;    2384,54;    2,72;03/07/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;martins    ;17:55
106384                            ;03/07/2024;    ;172736;005;    ;0060063;BAR DO GALEGUINHO                                 ;(74)99127-3037 ;030;300;PKL5762;     200,02;    0,10;03/07/2024;72;PDV FECHADO (HORARIO COM.)    ;DER;martins    ;17:57
106387                            ;03/07/2024;    ;172860;005;    ;0001336;DIEGO MENDES                                      ;(71)99983-4590 ;030;306;OUZ6207;     254,50;    0,34;03/07/2024;82;ENDERECO NAO ENCONTRADO       ;   ;vanilton   ;18:57
106387                            ;03/07/2024;    ;172886;005;    ;0001140;Bar e Rest Oliveira                               ;(74)98804-4327 ;030;302;OUZ6207;     198,80;    0,24;03/07/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;vanilton   ;18:54
106390                            ;03/07/2024;    ;172938;005;    ;0062237;ENCONTRO DOS AMIGOS                               ;(74)99122-6472 ;030;302;RDN9A13;      87,50;    0,17;03/07/2024;42;Produto/Quantidade Errada     ;   ;martins    ;14:29
106409                            ;04/07/2024;    ;173105;005;    ;0003509;CANTINHO DO CHURRASC                              ;(74)99113-2002 ;030;302;RPP1C50;    1075,32;    1,40;04/07/2024;85;DIFICIL ACESSO                ;   ;joelson    ;19:11
