Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
015449                            ;01/11/2025;    ;304010;003;    ;0055856;TEM DE TUDO                                       ;(75)99191-6614 ;040;401;SJQ0J29;      20,81;    0,01;01/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;bispo.se   ;18:46
015449                            ;01/11/2025;    ;304012;003;    ;0045418;DISTRIBUIDORA PARA T                              ;(75)99197-7281 ;040;401;SJQ0J29;      63,91;    0,06;01/11/2025;87;TEMPO INSUFICIENTE            ;   ;bispo.se   ;18:48
015449                            ;01/11/2025;    ;304013;003;    ;0045418;DISTRIBUIDORA PARA T                              ;(75)99197-7281 ;040;401;SJQ0J29;      53,90;    0,06;01/11/2025;87;TEMPO INSUFICIENTE            ;   ;bispo.se   ;18:47
015452                            ;01/11/2025;    ;304093;003;    ;0026048;MERCADO DO DOM                                    ;(75)98235-6987 ;040;413;TEJ1J87;      93,05;    0,11;01/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;bispo.se   ;13:39
015456                            ;01/11/2025;    ;304119;003;    ;0000007;ADAILTON DA SILVA                                 ;(75)99863-0451 ;090;992;       ;      33,00;    0,00;02/12/2025;51;NF ERRADA                     ;   ;alyson     ;21:11
015460                            ;03/11/2025;    ;304182;003;    ;0056528;BRANDAO DISTRIBUIDOR                              ;(71)99918-2353 ;040;404;SJQ4A76;    1455,30;    1,86;03/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;bispo.se   ;15:52
015460                            ;03/11/2025;    ;304197;003;    ;0029501;VERDURRAO HORIFRUTE                               ;               ;040;414;SJQ4A76;     718,58;    0,93;03/11/2025;71;SEM DINHEIRO/CHEQUE           ;   ;bispo.se   ;15:53
015464                            ;03/11/2025;    ;304277;003;    ;0001733;MERCADINHO LG                                     ;(75)99109-0614 ;030;303;SKS2B15;     139,20;    0,39;03/11/2025;71;SEM DINHEIRO/CHEQUE           ;   ;bispo.se   ;17:24
015468                            ;03/11/2025;    ;304384;003;    ;0091618;BAR E R ELIENEARAUJO                              ;(75)99103-9129 ;040;410;TXA1A28;     107,80;    0,13;03/11/2025;71;SEM DINHEIRO/CHEQUE           ;   ;bispo.se   ;17:  
015474                            ;04/11/2025;    ;304437;003;    ;0091480;MARIA DO CARMO                                    ;(75)99162-2383 ;030;301;SJQ2B64;    1358,12;    1,14;05/11/2025;33;Nao Fez Pedido                ;   ;cunha.se   ;22:15
015476                            ;04/11/2025;    ;304516;003;    ;0026621;DEPOSITO DE BEBIDA D                              ;(75)99206-8023 ;040;406;SKS2B15;       4,17;    0,00;05/11/2025;42;Produto/Quantidade Errada     ;   ;cunha.se   ;05:12
015480                            ;04/11/2025;    ;304681;003;    ;0001045;VEVE DISTRIBUIDORA                                ;(75)99109-5735 ;030;303;SJQ3C18;     695,07;    0,54;04/11/2025;34;Pedido Duplicado              ;   ;jadson.se  ;17:45
015484                            ;04/11/2025;    ;304819;003;    ;0088792;Mercadinho Do Jair                                ;(75)99144-2629 ;040;401;SJQ0J29;     618,19;    1,14;04/11/2025;65;NAO FEZ PEDIDO                ;   ;jadson.se  ;15:56
015491                            ;04/11/2025;    ;305063;003;    ;0086184;merc do cosme                                     ;(75)98301-5436 ;040;415;GYI4A92;     215,60;    0,27;04/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;jadson.se  ;14:29
015494                            ;04/11/2025;    ;305151;003;    ;0001275;VANIA LANCHES                                     ;(75)99174-5565 ;040;412;JOW6I32;     238,16;    0,28;04/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;jadson.se  ;14:46
015494                            ;04/11/2025;    ;305152;003;    ;0000901;MERC LAGOA AZUL                                   ;(75)99157-8906 ;040;412;JOW6I32;     337,73;    0,61;04/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;jadson.se  ;14:45
015494                            ;04/11/2025;    ;305153;003;    ;0000901;MERC LAGOA AZUL                                   ;(75)99157-8906 ;040;412;JOW6I32;     168,02;    0,47;04/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;jadson.se  ;14:46
015495                            ;04/11/2025;    ;305165;003;    ;0046307;FOGO NO TACHO                                     ;(75)99291-5840 ;040;410;TXA1A28;       2,89;    0,00;04/11/2025;50;CARGA ERRADA ARMAZEM          ;   ;jadson.se  ;14:34
015500                            ;04/11/2025;    ;305264;003;    ;0090400;MERCADINHO ELIENE                                 ;(75)99251-4750 ;040;403;EIR4662;      15,56;    0,02;04/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;jadson.se  ;11:39
015510                            ;05/11/2025;    ;305300;003;    ;0029856;LANCHE DA PRAcA                                   ;(75)98190-6160 ;040;412;SJQ2B64;     223,62;    0,28;06/11/2025;42;Produto/Quantidade Errada     ;   ;cunha.se   ;02:45
015517                            ;05/11/2025;    ;305554;003;    ;0001357;ESQUINAS BAR                                      ;(75)99264-0863 ;040;403;SJQ8E15;      60,84;    0,04;05/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;bispo.se   ;16:40
015517                            ;05/11/2025;    ;305555;003;    ;0001357;ESQUINAS BAR                                      ;(75)99264-0863 ;040;403;SJQ8E15;    2652,69;    3,09;05/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;bispo.se   ;16:40
015524                            ;05/11/2025;    ;305782;003;    ;0037541;DEPOSITO MM                                       ;               ;030;302;SKS8G53;      18,11;    0,02;05/11/2025;50;CARGA ERRADA ARMAZEM          ;DER;bispo.se   ;17:55
015524                            ;05/11/2025;    ;305799;003;    ;0036438;DISTRIBUIDORA MEIREL                              ;(75)98238-3236 ;030;302;SKS8G53;     485,10;    0,62;05/11/2025;50;CARGA ERRADA ARMAZEM          ;   ;bispo.se   ;17:54
015524                            ;05/11/2025;    ;305801;003;    ;0088600;BAR DO BIGODAO                                    ;(75)98190-3521 ;040;411;SKS8G53;     182,02;    0,09;05/11/2025;71;SEM DINHEIRO/CHEQUE           ;   ;bispo.se   ;17:54
015527                            ;05/11/2025;    ;305925;003;    ;0035445;BAR DA DILMA                                      ;(75)99290-7932 ;040;409;GYI4A92;     669,75;    1,11;05/11/2025;89;PDV FECHADO APOS HORARIO      ;   ;bispo.se   ;17:39
015536                            ;05/11/2025;    ;306124;003;    ;0024698;MERC E DEPOSITO FON                               ;(75)99129-7680 ;040;401;NTE9309;     186,06;    0,35;05/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;bispo.se   ;16:14
015561                            ;06/11/2025;    ;306476;003;    ;0055794;SABOR DO LAR                                      ;(75)98357-5016 ;040;410;SKS8G53;     512,45;    0,64;06/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;jadson.se  ;17:56
015577                            ;06/11/2025;    ;307030;003;    ;0031678;BAR DO COTo                                       ;(75)99186-7330 ;040;410;TXA1A28;     210,04;    0,37;06/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;jadson.se  ;16:14
015581                            ;06/11/2025;    ;307124;003;    ;0045560;BAR ARAJO                                         ;               ;040;415;EIR4662;     224,05;    0,33;06/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;jadson.se  ;11:14
015581                            ;06/11/2025;    ;307125;003;    ;0045560;BAR ARAJO                                         ;               ;040;415;EIR4662;      13,74;    0,00;06/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;jadson.se  ;11:14
015607                            ;07/11/2025;    ;307557;003;    ;0033032;MERC JOSEVALDO                                    ;(75)99957-9628 ;040;409;SKS6H93;     452,56;    0,56;08/11/2025;73;FALTA DE ATIVOS DE GIRO       ;   ;jadson.se  ;12:09
015612                            ;07/11/2025;    ;307730;003;    ;0054752;BAR DA TONHA                                      ;               ;040;405;SKB5H16;     183,89;    0,27;07/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;bispo.se   ;16:38
015614                            ;07/11/2025;    ;307776;003;    ;0086093;ADONIAS POINT                                     ;(75)99231-0628 ;040;414;JRU3952;      50,02;    0,06;07/11/2025;68;TROCA (SEM SELO / QTDE. ERRADA;DER;bispo.se   ;18:45
