Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
008987                            ;01/04/2025;    ;174149;003;    ;0053211;PADARIA CARLOS                                    ;               ;040;405;SJQ3C18;     157,72;    0,22;01/04/2025;70;CLIENTE CANCELOU              ;   ;jadson.se  ;17:50
008990                            ;01/04/2025;    ;174256;003;    ;0025121;MERCADO OLIVEIRA BIR                              ;(75)99190-1216 ;030;302;SJQ3A28;    2128,31;    2,82;01/04/2025;39;Cliente Cancelou.             ;   ;jadson.se  ;16:09
008990                            ;01/04/2025;    ;174257;003;    ;0025121;MERCADO OLIVEIRA BIR                              ;(75)99190-1216 ;030;302;SJQ3A28;     750,40;    1,78;01/04/2025;39;Cliente Cancelou.             ;   ;jadson.se  ;16:08
008990                            ;01/04/2025;    ;174258;003;    ;0025121;MERCADO OLIVEIRA BIR                              ;(75)99190-1216 ;030;302;SJQ3A28;     106,98;    0,08;01/04/2025;39;Cliente Cancelou.             ;   ;jadson.se  ;16:09
009005                            ;01/04/2025;    ;174679;003;    ;0020778;BAR SERTAOZINHO                                   ;(75)98251-7785 ;040;415;ALP4D24;     507,40;    0,63;01/04/2025;42;Produto/Quantidade Errada     ;   ;jadson.se  ;11:27
009009                            ;01/04/2025;    ;174769;003;    ;0000617;TRAILER PIRANGI                                   ;(75)99162-0696 ;040;406;EGU3C04;      36,10;    0,04;01/04/2025;71;SEM DINHEIRO/CHEQUE           ;   ;jadson.se  ;18:08
009009                            ;01/04/2025;    ;174770;003;    ;0000617;TRAILER PIRANGI                                   ;(75)99162-0696 ;040;406;EGU3C04;      12,88;    0,06;01/04/2025;71;SEM DINHEIRO/CHEQUE           ;   ;jadson.se  ;18:07
009041                            ;02/04/2025;    ;175194;003;    ;0000715;BAR SURREAL                                       ;(75)99212-1832 ;040;414;OWL8E44;     527,70;    0,43;03/04/2025;70;CLIENTE CANCELOU              ;   ;jadson.se  ;17:54
009041                            ;02/04/2025;    ;175222;003;    ;0046037;BEBIDAS E CIA                                     ;(43)90000-0000 ;040;404;OWL8E44;     161,70;    0,20;03/04/2025;70;CLIENTE CANCELOU              ;   ;jadson.se  ;17:51
009041                            ;02/04/2025;    ;175223;003;    ;0046037;BEBIDAS E CIA                                     ;(43)90000-0000 ;040;404;OWL8E44;     161,70;    0,20;03/04/2025;70;CLIENTE CANCELOU              ;   ;jadson.se  ;17:52
009042                            ;02/04/2025;    ;175242;003;    ;0020747;BAR DA ADAIANE                                    ;(75)99156-4757 ;040;406;DRE2396;     223,54;    0,25;02/04/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;mauricio.se;16:24
009050                            ;02/04/2025;    ;175364;003;    ;0026658;BOX DE RAFAEL                                     ;(75)98180-7137 ;040;413;JSE3289;     205,58;    0,39;02/04/2025;71;SEM DINHEIRO/CHEQUE           ;   ;cunha.se   ;20:18
009051                            ;02/04/2025;    ;175380;003;    ;0086732;MERC MICO PRETO                                   ;(75) 9249-2814 ;040;415;DYI4I95;     606,38;    0,76;02/04/2025;43;Forma de Pagamento            ;   ;cunha.se   ;19:41
