Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
075034                            ;02/12/2024;    ;210283;003;    ;0003557;BAR E LANCH JB                                    ;(75)99978-2906 ;050;508;SJP7G64;     707,86;    0,98;02/12/2024;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;14:53
075038                            ;02/12/2024;    ;210464;003;    ;0016268;JM DISTRIBUIDORA                                  ;(75)99104-2497 ;050;503;RPE5J36;    1449,40;    1,79;02/12/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;15:53
075073                            ;03/12/2024;    ;211117;003;    ;0016042;MERCADINHO PROGRESSO                              ;(75)99117-4280 ;050;503;RPP6G96;     366,40;    0,16;03/12/2024;63;PRODUTO / QTDE. ERRADA        ;   ;douglas    ;16:21
075094                            ;04/12/2024;    ;211419;003;    ;0016737;RESTAURANTE PRATO CH                              ;(75)99277-9826 ;050;503;SJP8E67;     411,30;    0,43;04/12/2024;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;17:42
075108                            ;04/12/2024;    ;212019;003;    ;0016723;MERCEARIA MACEDO                                  ;(75)99211-1089 ;050;501;PKP0325;     387,56;    0,90;04/12/2024;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;16:59
075108                            ;04/12/2024;    ;212033;003;    ;0018652;ENCONTRO DOS AMIG                                 ;(75)98365-1821 ;050;501;PKP0325;     361,85;    0,47;04/12/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;16:58
075110                            ;04/12/2024;    ;212097;003;    ;0010730;WELLYNGTON                                        ;(75)99932-1004 ;090;992;OZC4855;      90,00;    0,12;04/12/2024;39;Cliente Cancelou.             ;   ;joao       ;14:58
075110                            ;04/12/2024;    ;212098;003;    ;0010730;WELLYNGTON                                        ;(75)99932-1004 ;090;992;OZC4855;      90,00;    0,12;04/12/2024;39;Cliente Cancelou.             ;   ;joao       ;14:57
075134                            ;05/12/2024;    ;212366;003;    ;0017676;ADRIANO BAR                                       ;(75)99953-7962 ;050;502;KLG4887;     161,70;    0,20;06/12/2024;64;SEM VASILHAME                 ;   ;joao       ;16:42
075141                            ;05/12/2024;    ;212681;003;    ;0018037;JOSEANE DE JESUS ARA                              ;(75)99242-0037 ;050;507;SJQ8A97;     231,43;    0,28;05/12/2024;64;SEM VASILHAME                 ;   ;douglas    ;17:07
075172                            ;06/12/2024;    ;213322;003;    ;0004190;BAR DO BOI                                        ;(75) 3259-9017 ;050;507;SJQ5D24;    2325,80;    3,02;07/12/2024;42;Produto/Quantidade Errada     ;   ;douglas    ;16:25
075183                            ;06/12/2024;    ;213860;003;    ;0017998;DISTRI CASTANHEIRO                                ;(75)99932-1278 ;050;509;SJP7G64;     269,50;    0,34;06/12/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;17:39
075183                            ;06/12/2024;    ;213861;003;    ;0017998;DISTRI CASTANHEIRO                                ;(75)99932-1278 ;050;509;SJP7G64;      69,80;    0,08;06/12/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;17:40
075183                            ;06/12/2024;    ;213862;003;    ;0017998;DISTRI CASTANHEIRO                                ;(75)99932-1278 ;050;509;SJP7G64;     215,60;    0,27;06/12/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;17:39
075199                            ;07/12/2024;    ;214000;003;    ;0013513;BAR DO AMOR                                       ;(75)99173-4027 ;050;503;SJP8E67;     215,60;    0,27;07/12/2024;71;SEM DINHEIRO/CHEQUE           ;   ;douglas    ;16:41
075199                            ;07/12/2024;    ;214001;003;    ;0013513;BAR DO AMOR                                       ;(75)99173-4027 ;050;503;SJP8E67;     141,09;    0,16;07/12/2024;71;SEM DINHEIRO/CHEQUE           ;   ;douglas    ;16:42
