Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora
009639                            ;01/02/2024;    ;138244;001;    ;0010521;ESPETINHO DE FABIO                                ;(75)98883-4264 ;060;604;RPE3J69;     527,60;    0,57;02/02/2024;70;CLIENTE CANCELOU              ;   ;roany      ;16:22
009639                            ;01/02/2024;    ;138285;001;    ;0005981;DISK MENEZES                                      ;(75)99269-9011 ;060;604;RPE3J69;    1806,70;    2,58;02/02/2024;62;FORMA PAGAMENTO ERRADA        ;   ;roany      ;16:24
009639                            ;01/02/2024;    ;138290;001;    ;0017652;DISK RESENHA BAR                                  ;(85)98212-4620 ;060;604;RPE3J69;     159,50;    0,21;02/02/2024;61;PRAZO ERRADO                  ;   ;roany      ;16:23
009639                            ;01/02/2024;    ;138291;001;    ;0017652;DISK RESENHA BAR                                  ;(85)98212-4620 ;060;604;RPE3J69;     381,40;    0,48;02/02/2024;61;PRAZO ERRADO                  ;   ;roany      ;16:23
009642                            ;01/02/2024;    ;138391;001;    ;0002846;PONTO FRIO                                        ;(75)98841-5027 ;060;603;NVK6494;     325,50;    0,42;01/02/2024;70;CLIENTE CANCELOU              ;   ;filipe     ;20:13
009642                            ;01/02/2024;    ;138392;001;    ;0002846;PONTO FRIO                                        ;(75)98841-5027 ;060;603;NVK6494;     173,14;    0,18;01/02/2024;70;CLIENTE CANCELOU              ;   ;filipe     ;20:12
009642                            ;01/02/2024;    ;138393;001;    ;0002846;PONTO FRIO                                        ;(75)98841-5027 ;060;603;NVK6494;      81,00;    0,12;01/02/2024;70;CLIENTE CANCELOU              ;   ;filipe     ;20:13
009664                            ;02/02/2024;    ;138740;001;    ;0013810;MERC DE GRILO                                     ;(75)99709-7292 ;060;605;RDJ3F75;    1828,20;    2,40;02/02/2024;64;SEM VASILHAME                 ;   ;flávio     ;21:50
009686                            ;03/02/2024;    ;138993;001;    ;0015976;FRI E DEP N SR APARE                              ;(75)99712-3578 ;060;608;RPH0H69;     438,88;    0,38;05/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;darlan     ;12:10
009691                            ;03/02/2024;    ;139127;001;    ;0002537;CPA                                               ;(75) 3281-2399 ;060;603;RCQ4G68;    2114,26;    2,43;03/02/2024;71;SEM DINHEIRO/CHEQUE           ;   ;filipe     ;18:20
009691                            ;03/02/2024;    ;139146;001;    ;0017241;OPEN BAR                                          ;(75)98899-1200 ;060;603;RCQ4G68;     495,06;    0,63;03/02/2024;71;SEM DINHEIRO/CHEQUE           ;   ;filipe     ;18:20
009693                            ;03/02/2024;    ;139204;001;    ;0014682;BAR DA MARIA                                      ;(75)98817-1233 ;060;601;RPR6B86;     286,20;    0,36;05/02/2024;71;SEM DINHEIRO/CHEQUE           ;   ;roany      ;16:24
009694                            ;03/02/2024;    ;139226;001;    ;0011354;ESTACAO DOS AMIGOS                                ;(75)99122-6825 ;060;603;NVK6494;    4500,00;    0,00;06/02/2024;51;NF ERRADA                     ;   ;darlan     ;15:56
009700                            ;05/02/2024;    ;139239;001;    ;0017804;PIZZARIA ITALIANA                                 ;(75)99831-8557 ;060;607;RCQ4G68;     963,38;    2,44;05/02/2024;63;PRODUTO / QTDE. ERRADA        ;   ;samara     ;20:26
009700                            ;05/02/2024;    ;139244;001;    ;0004495;BAR DA TATA                                       ;(75)99953-3280 ;060;607;RCQ4G68;    1434,02;    1,75;05/02/2024;89;PDV FECHADO APOS HORARIO      ;   ;samara     ;20:27
009701                            ;05/02/2024;    ;139313;001;    ;0017215;BAR DO ADEMILTON                                  ;(75)99908-4018 ;060;608;RPH0H69;     275,90;    0,34;05/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;roany      ;17:54
009701                            ;05/02/2024;    ;139317;001;    ;0017839;BOTECO DO HELIO                                   ;(75)99993-9544 ;060;608;RPH0H69;      71,40;    0,03;05/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;roany      ;17:55
009702                            ;05/02/2024;    ;139336;001;    ;0017191;MEC DO SEBASTIAO                                  ;(75)98838-9985 ;060;606;RCP0A43;     638,00;    0,84;05/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;samara     ;19:45
009702                            ;05/02/2024;    ;139357;001;    ;0017595;MERCADO DO MANOEL                                 ;(75)98849-2367 ;060;606;RCP0A43;      62,00;    0,08;05/02/2024;68;TROCA (SEM SELO / QTDE. ERRADA;   ;samara     ;19:44
009708                            ;05/02/2024;    ;139477;001;    ;0005102;MERCADO SAO MATHEUS                               ;(75)99172-2187 ;060;602;RDN4E94;      47,50;    0,04;05/02/2024;68;TROCA (SEM SELO / QTDE. ERRADA;DER;samara     ;18:43
009720                            ;06/02/2024;    ;139580;001;    ;0002791;MERCAD FRANCO                                     ;(75) 8821-0898 ;060;607;RPQ3A36;      81,72;    0,24;06/02/2024;89;PDV FECHADO APOS HORARIO      ;   ;flávio     ;20:52
009720                            ;06/02/2024;    ;139581;001;    ;0002791;MERCAD FRANCO                                     ;(75) 8821-0898 ;060;607;RPQ3A36;     283,91;    0,37;06/02/2024;89;PDV FECHADO APOS HORARIO      ;   ;flávio     ;20:52
009720                            ;06/02/2024;    ;139582;001;    ;0002791;MERCAD FRANCO                                     ;(75) 8821-0898 ;060;607;RPQ3A36;      44,90;    0,04;06/02/2024;89;PDV FECHADO APOS HORARIO      ;   ;flávio     ;20:53
009720                            ;06/02/2024;    ;139583;001;    ;0002791;MERCAD FRANCO                                     ;(75) 8821-0898 ;060;607;RPQ3A36;     667,88;    1,13;06/02/2024;89;PDV FECHADO APOS HORARIO      ;   ;flávio     ;20:51
009724                            ;06/02/2024;    ;139767;001;    ;0017867;BAR DA NEUZA                                      ;(75) 9832-9618 ;060;606;RCP0A43;     199,60;    0,27;06/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;flávio     ;19:48
009724                            ;06/02/2024;    ;139768;001;    ;0017867;BAR DA NEUZA                                      ;(75) 9832-9618 ;060;606;RCP0A43;      14,88;    0,00;06/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;flávio     ;19:48
009724                            ;06/02/2024;    ;139771;001;    ;0012602;MERCEARIA DO EDILSON                              ;(75)99901-9482 ;060;606;RCP0A43;     202,59;    0,33;06/02/2024;55;QUALIDADE DO PRODUTO          ;   ;flávio     ;19:47
009725                            ;06/02/2024;    ;139842;001;    ;0003035;LIVINOS BAR                                       ;(75)98818-5194 ;060;603;PKQ8407;     538,38;    0,69;06/02/2024;87;TEMPO INSUFICIENTE            ;   ;flávio     ;20:07
009725                            ;06/02/2024;    ;139843;001;    ;0003035;LIVINOS BAR                                       ;(75)98818-5194 ;060;603;PKQ8407;      30,90;    0,04;06/02/2024;87;TEMPO INSUFICIENTE            ;   ;flávio     ;20:06
009727                            ;06/02/2024;    ;139932;001;    ;0011611;MERCADO FS                                        ;(75)98104-6948 ;060;601;RDN4E94;     271,19;    0,52;06/02/2024;62;FORMA PAGAMENTO ERRADA        ;   ;flávio     ;18:49
009727                            ;06/02/2024;    ;139941;001;    ;0011251;POINT DA TANIA                                    ;(75)98861-0521 ;060;603;RDN4E94;       2,58;    0,00;06/02/2024;50;CARGA ERRADA ARMAZEM          ;DER;flávio     ;18:48
009742                            ;07/02/2024;    ;140216;001;    ;0017838;MERC STO ANTO SIRICA                              ;(75) 3404-5019 ;060;606;RCP0A43;     130,22;    0,17;07/02/2024;87;TEMPO INSUFICIENTE            ;   ;samara     ;20:37
009744                            ;07/02/2024;    ;140315;001;    ;0012281;MERC SBN NASCIMENTO                               ;(75)98882-7049 ;060;602;PKQ8407;    1353,02;    1,90;07/02/2024;87;TEMPO INSUFICIENTE            ;   ;samara     ;20:20
009744                            ;07/02/2024;    ;140316;001;    ;0012281;MERC SBN NASCIMENTO                               ;(75)98882-7049 ;060;602;PKQ8407;      32,40;    0,04;07/02/2024;87;TEMPO INSUFICIENTE            ;   ;samara     ;20:19
009746                            ;07/02/2024;    ;140392;001;    ;0017365;MR MERCADINHO E DIST                              ;(75)98836-8726 ;060;601;RDJ3F75;       2,50;    0,00;07/02/2024;68;TROCA (SEM SELO / QTDE. ERRADA;   ;samara     ;18:14
009746                            ;07/02/2024;    ;140393;001;    ;0017365;MR MERCADINHO E DIST                              ;(75)98836-8726 ;060;601;RDJ3F75;       2,50;    0,00;07/02/2024;68;TROCA (SEM SELO / QTDE. ERRADA;   ;samara     ;18:13
009747                            ;07/02/2024;    ;140398;001;    ;0017422;BOA MASSA                                         ;(75)98863-2789 ;060;601;RPR6B86;       1,50;    0,00;07/02/2024;64;SEM VASILHAME                 ;   ;samara     ;18:06
009749                            ;07/02/2024;    ;140469;001;    ;0017751;VEGAS PUB                                         ;(75)99168-3979 ;060;603;NVK6494;    9835,60;   10,21;08/02/2024;70;CLIENTE CANCELOU              ;   ;flávio     ;18:26
009760                            ;08/02/2024;    ;140539;001;    ;0017976;MIX SUPERMERCADO                                  ;(75)99856-9416 ;060;608;RPQ3A36;    1476,50;    2,01;08/02/2024;82;ENDERECO NAO ENCONTRADO       ;   ;roany      ;17:04
009760                            ;08/02/2024;    ;140540;001;    ;0017976;MIX SUPERMERCADO                                  ;(75)99856-9416 ;060;608;RPQ3A36;      19,28;    0,02;08/02/2024;82;ENDERECO NAO ENCONTRADO       ;   ;roany      ;17:03
009762                            ;08/02/2024;    ;140638;001;    ;0017891;TRAILER UNIAO                                     ;(75)99848-0344 ;060;609;RPE4C71;     282,64;    0,44;08/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;flávio     ;19:10
009779                            ;09/02/2024;    ;140949;001;    ;0006109;REST DA JAILDA                                    ;(75)99943-6479 ;060;607;RPH0H69;     276,31;    0,43;09/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;samara     ;20:27
009783                            ;09/02/2024;    ;141120;001;    ;0017932;MERCADINHO SÃO VICEN                              ;(75)99715-1731 ;060;605;RPE3J69;     169,74;    0,18;09/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;samara     ;22:14
009783                            ;09/02/2024;    ;141121;001;    ;0017932;MERCADINHO SÃO VICEN                              ;(75)99715-1731 ;060;605;RPE3J69;     149,09;    0,22;09/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;samara     ;22:14
009783                            ;09/02/2024;    ;141122;001;    ;0017932;MERCADINHO SÃO VICEN                              ;(75)99715-1731 ;060;605;RPE3J69;      27,04;    0,04;09/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;samara     ;22:13
009801                            ;10/02/2024;    ;141358;001;    ;0017737;MERCADINHO REAL                                   ;(75)99826-6619 ;060;609;RPE4C71;     195,13;    0,20;10/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;roany      ;16:17
009801                            ;10/02/2024;    ;141359;001;    ;0017737;MERCADINHO REAL                                   ;(75)99826-6619 ;060;609;RPE4C71;      83,50;    0,07;10/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;roany      ;16:17
009801                            ;10/02/2024;    ;141360;001;    ;0017737;MERCADINHO REAL                                   ;(75)99826-6619 ;060;609;RPE4C71;      45,91;    0,06;10/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;roany      ;16:17
009801                            ;10/02/2024;    ;141408;001;    ;0015976;FRI E DEP N SR APARE                              ;(75)99712-3578 ;060;608;RPE4C71;     709,24;    0,58;10/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;roany      ;16:18
009802                            ;10/02/2024;    ;141440;001;    ;0003114;RESTAURAN ARRE EGUA                               ;(75)99975-8478 ;060;605;RCP0A43;     163,31;    0,26;10/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;roany      ;17:32
009805                            ;10/02/2024;    ;141546;001;    ;0012743;BAR ENCON DOS AMIGOS                              ;(75)98867-6331 ;060;604;RPQ3A36;     100,00;    0,08;10/02/2024;68;TROCA (SEM SELO / QTDE. ERRADA;   ;flávio     ;19:59
009807                            ;10/02/2024;    ;141637;001;    ;0017578;TEIMOSOS                                          ;(75)98829-7326 ;060;603;RCP2H16;     638,00;    0,84;10/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;flávio     ;18:21
009817                            ;12/02/2024;    ;141722;001;    ;0012419;DISK KING BEER                                    ;(11)96527-8598 ;060;605;RPE4C71;    1185,64;    1,92;12/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;roany      ;17:11
009817                            ;12/02/2024;    ;141723;001;    ;0013284;MERCADINHO TELES                                  ;(42)99972-6614 ;060;605;RPE4C71;     372,21;    0,60;12/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;roany      ;17:12
009818                            ;12/02/2024;    ;141784;001;    ;0013961;KING BEER                                         ;(11)96527-8598 ;060;606;RPE3J69;     196,19;    0,15;12/02/2024;70;CLIENTE CANCELOU              ;   ;roany      ;17:57
009818                            ;12/02/2024;    ;141785;001;    ;0013961;KING BEER                                         ;(11)96527-8598 ;060;606;RPE3J69;     785,32;    0,85;12/02/2024;70;CLIENTE CANCELOU              ;   ;roany      ;17:58
009818                            ;12/02/2024;    ;141786;001;    ;0013961;KING BEER                                         ;(11)96527-8598 ;060;606;RPE3J69;     258,70;    0,44;12/02/2024;70;CLIENTE CANCELOU              ;   ;roany      ;17:59
009822                            ;12/02/2024;    ;141883;001;    ;0017475;MERCADINHO 13 DE MAI                              ;(75)98874-7839 ;060;604;RCP0A43;    1004,94;    1,29;12/02/2024;70;CLIENTE CANCELOU              ;   ;flávio     ;18:30
009822                            ;12/02/2024;    ;141884;001;    ;0017475;MERCADINHO 13 DE MAI                              ;(75)98874-7839 ;060;604;RCP0A43;     143,78;    0,25;12/02/2024;70;CLIENTE CANCELOU              ;   ;flávio     ;18:31
009822                            ;12/02/2024;    ;141888;001;    ;0017662;MERC CEARA                                        ;(75)98888-5875 ;060;604;RCP0A43;     164,49;    0,37;12/02/2024;32;ENTREGA ATRASADA (BUFFER)     ;   ;flávio     ;18:29
009822                            ;12/02/2024;    ;141894;001;    ;0017502;REJ_STORE                                         ;(75)99174-5574 ;060;604;RCP0A43;     335,04;    0,33;12/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;flávio     ;18:30
009823                            ;12/02/2024;    ;141920;001;    ;0002645;BAR DO CALDO                                      ;(75) 3281-6046 ;060;603;PKQ8407;     398,46;    0,54;12/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;flávio     ;18:20
009823                            ;12/02/2024;    ;141961;001;    ;0003035;LIVINOS BAR                                       ;(75)98818-5194 ;060;603;PKQ8407;     794,04;    1,09;12/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;flávio     ;18:20
009824                            ;12/02/2024;    ;141970;001;    ;0013566;MERCADINHO DA ILHA                                ;(75)98710-0996 ;060;602;RDJ3F75;     746,42;    1,13;12/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;flávio     ;21:11
009824                            ;12/02/2024;    ;141975;001;    ;0002780;POINT DA GALERA                                   ;(75)98840-1751 ;060;603;RDJ3F75;     179,17;    0,24;12/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;flávio     ;21:10
009824                            ;12/02/2024;    ;141976;001;    ;0002550;BAR DO JO                                         ;(75) 3282-0618 ;060;603;RDJ3F75;    1146,62;    1,47;12/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;flávio     ;21:12
009824                            ;12/02/2024;    ;141977;001;    ;0002550;BAR DO JO                                         ;(75) 3282-0618 ;060;603;RDJ3F75;      30,90;    0,04;12/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;flávio     ;21:12
009828                            ;12/02/2024;    ;142036;001;    ;0014785;MER DISK TEND TUDO                                ;(75)98326-4664 ;060;601;RDN4E94;    2849,68;    3,81;12/02/2024;70;CLIENTE CANCELOU              ;   ;roany      ;17:52
009829                            ;12/02/2024;    ;142038;001;    ;0017166;ENCONTRO DOS AMIGOS                               ;(75)98818-6322 ;060;601;RPR6B86;     462,17;    0,64;12/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;flávio     ;19:28
009829                            ;12/02/2024;    ;142039;001;    ;0017166;ENCONTRO DOS AMIGOS                               ;(75)98818-6322 ;060;601;RPR6B86;      48,60;    0,07;12/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;flávio     ;19:28
009829                            ;12/02/2024;    ;142048;001;    ;0012215;LUKAO DISK                                        ;(75)98222-2502 ;060;604;RPR6B86;    1275,92;    1,59;12/02/2024;71;SEM DINHEIRO/CHEQUE           ;   ;flávio     ;19:29
009842                            ;13/02/2024;    ;142098;001;    ;0004565;COMERCIAL  DISK TUXA                              ;(75)98848-2998 ;060;607;RCQ4G68;    2934,96;    3,87;13/02/2024;63;PRODUTO / QTDE. ERRADA        ;   ;samara     ;18:11
009844                            ;13/02/2024;    ;142156;001;    ;0012419;DISK KING BEER                                    ;(11)96527-8598 ;060;605;RCP5E66;      60,76;    0,11;13/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;roany      ;16:19
009844                            ;13/02/2024;    ;142164;001;    ;0011230;ACARAJE DA JOANA                                  ;(75)98897-1244 ;060;605;RCP5E66;     129,81;    0,20;13/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;roany      ;16:11
009850                            ;13/02/2024;    ;142314;001;    ;0017555;BELMIROS BAR                                      ;(75)99999-2324 ;060;603;RCP2H16;     149,70;    0,20;13/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;roany      ;14:03
009851                            ;13/02/2024;    ;142334;001;    ;0002609;MARUJOS BAR                                       ;(75)98858-8882 ;060;601;RPR6B86;     760,10;    1,03;13/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;roany      ;11:35
009851                            ;13/02/2024;    ;142347;001;    ;0011354;ESTACAO DOS AMIGOS                                ;(75)99122-6825 ;060;603;RPR6B86;    4500,00;    0,00;13/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;roany      ;11:42
009853                            ;13/02/2024;    ;142363;001;    ;0010830;PIMENTA RESTAURANTE                               ;(75) 3281-2066 ;060;603;RPR6B86;     103,66;    0,28;13/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;roany      ;17:42
009854                            ;13/02/2024;    ;142372;001;    ;0004323;SAN FRANCISCO SUPERM                              ;(75) 3281-0097 ;060;602;RDN4E94;    2016,05;    3,06;13/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;roany      ;17:19
009854                            ;13/02/2024;    ;142373;001;    ;0004323;SAN FRANCISCO SUPERM                              ;(75) 3281-0097 ;060;602;RDN4E94;     159,50;    0,21;13/02/2024;72;PDV FECHADO (HORARIO COM.)    ;DER;roany      ;17:19
009866                            ;14/02/2024;    ;142413;001;    ;0002464;WYLTON BAR                                        ;(87)98124-3599 ;060;607;RCQ4G68;    2117,62;    2,67;14/02/2024;64;SEM VASILHAME                 ;   ;darlan     ;17:47
009871                            ;14/02/2024;    ;142590;001;    ;0013199;BAR DO BETO                                       ;(75)99137-0917 ;060;606;RDJ3F75;     215,40;    0,27;14/02/2024;70;CLIENTE CANCELOU              ;   ;darlan     ;17:59
009871                            ;14/02/2024;    ;142591;001;    ;0013199;BAR DO BETO                                       ;(75)99137-0917 ;060;606;RDJ3F75;      14,88;    0,00;14/02/2024;70;CLIENTE CANCELOU              ;   ;darlan     ;17:59
009873                            ;14/02/2024;    ;142678;001;    ;0004374;REST VITORIA                                      ;(87) 9171-6514 ;060;604;PKQ8407;      99,80;    0,13;14/02/2024;83;PROPRIETARIO AUSENTE          ;   ;flávio     ;21:02
009873                            ;14/02/2024;    ;142679;001;    ;0004374;REST VITORIA                                      ;(87) 9171-6514 ;060;604;PKQ8407;      37,06;    0,02;14/02/2024;83;PROPRIETARIO AUSENTE          ;   ;flávio     ;21:01
009875                            ;14/02/2024;    ;142729;001;    ;0012821;POUSADA MAYER                                     ;(75)99236-8825 ;060;603;RPR6B86;    1371,33;    1,54;14/02/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;darlan     ;15:20
