Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora
068425                            ;01/03/2024;    ;059685;003;    ;0016773;TRAILER DO EDVAN                                  ;(75)99158-8467 ;050;511;RCP2C35;     249,50;    0,34;01/03/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;16:44
068425                            ;01/03/2024;    ;059686;003;    ;0016773;TRAILER DO EDVAN                                  ;(75)99158-8467 ;050;511;RCP2C35;      28,44;    0,04;01/03/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;16:44
068426                            ;01/03/2024;    ;059741;003;    ;0013687;PANIFICADORA UNIAO                                ;(79)99908-5682 ;050;509;PKP0325;      49,90;    0,06;01/03/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;15:43
068436                            ;01/03/2024;    ;060120;003;    ;0017698;ATACADAO BRAUNA                                   ;(79)99878-2792 ;050;503;PKL5364;    1328,56;    1,14;02/03/2024;71;SEM DINHEIRO/CHEQUE           ;   ;douglas    ;12:51
068453                            ;02/03/2024;    ;060511;003;    ;0017962;BAR E CHURASCARIA AM                              ;(75)99996-4280 ;050;506;RCS4I16;     399,20;    0,55;02/03/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;pedrocosta ;19:42
068454                            ;02/03/2024;    ;060517;003;    ;0004003;BAR DO BAIXINHO                                   ;(75)99979-0028 ;050;510;RPP9G99;     124,40;    0,20;02/03/2024;64;SEM VASILHAME                 ;   ;pedrocosta ;18:26
068454                            ;02/03/2024;    ;060520;003;    ;0004003;BAR DO BAIXINHO                                   ;(75)99979-0028 ;050;510;RPP9G99;     430,70;    0,57;02/03/2024;63;PRODUTO / QTDE. ERRADA        ;   ;pedrocosta ;18:27
068454                            ;02/03/2024;    ;060560;003;    ;0017971;COMERCIAL ALMEIDA                                 ;(75)99938-0016 ;050;510;RPP9G99;     127,60;    0,16;02/03/2024;82;ENDERECO NAO ENCONTRADO       ;   ;pedrocosta ;18:27
068457                            ;02/03/2024;    ;060634;003;    ;0012672;PONTO DO SABOR                                    ;(11)98458-8413 ;050;503;RPE5J36;      96,63;    0,09;02/03/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas    ;12:41
068457                            ;02/03/2024;    ;060635;003;    ;0012672;PONTO DO SABOR                                    ;(11)98458-8413 ;050;503;RPE5J36;      56,83;    0,03;02/03/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas    ;12:41
068457                            ;02/03/2024;    ;060636;003;    ;0012672;PONTO DO SABOR                                    ;(11)98458-8413 ;050;503;RPE5J36;       5,65;    0,00;02/03/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas    ;12:42
068469                            ;04/03/2024;    ;060779;003;    ;0001656;DEPOSITO DO MANELITO                              ;(75)98191-3604 ;050;504;RPP9G99;    2045,90;    2,82;04/03/2024;64;SEM VASILHAME                 ;   ;douglas    ;15:12
068513                            ;05/03/2024;    ;061050;003;    ;0004050;MERC BELA VISTA                                   ;(75) 3271-9243 ;050;507;RPH8B48;     581,36;    0,87;05/03/2024;65;NAO FEZ PEDIDO                ;   ;joao       ;16:52
068517                            ;05/03/2024;    ;061296;003;    ;0017561;BARBEARIA DO BAIANO                               ;(75)99703-4512 ;050;509;RCS4I16;      38,99;    0,01;06/03/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas    ;16:17
