Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
082062                            ;01/10/2025;    ;358790;003;    ;0010201;JK DISTRIBUIDORA                                  ;(75)99711-8470 ;050;509;PKP6178;    3869,00;    4,62;02/10/2025;71;SEM DINHEIRO/CHEQUE           ;   ;douglas.rp ;17:30
082062                            ;01/10/2025;    ;358802;003;    ;0018225;BAR ENCON DOS AMIGOS                              ;(79)99976-3800 ;050;509;PKP6178;     408,15;    0,52;02/10/2025;82;ENDERECO NAO ENCONTRADO       ;   ;douglas.rp ;17:30
082062                            ;01/10/2025;    ;358803;003;    ;0018225;BAR ENCON DOS AMIGOS                              ;(79)99976-3800 ;050;509;PKP6178;      53,90;    0,06;02/10/2025;82;ENDERECO NAO ENCONTRADO       ;   ;douglas.rp ;17:30
082063                            ;01/10/2025;    ;358838;003;    ;0006130;COMERCIAL INDIANA                                 ;(75)99986-7530 ;050;505;SJP7G64;     211,76;    0,31;01/10/2025;72;PDV FECHADO (HORARIO COM.)    ;DER;daniella   ;17:30
082118                            ;03/10/2025;    ;359903;003;    ;0011256;DEGA E MERCADO D PEB                              ;(75)99920-6625 ;050;510;OZC7460;     314,11;    0,56;04/10/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas.rp ;08:56
082120                            ;03/10/2025;    ;360011;003;    ;0019262;MERC SAO JORGE                                    ;(75)99805-7394 ;050;503;RPH8B48;    6489,60;    8,03;03/10/2025;82;ENDERECO NAO ENCONTRADO       ;   ;douglas    ;16:54
082150                            ;06/10/2025;    ;360502;003;    ;0012010;BAR DO ARIVALDO                                   ;(75)99852-7314 ;050;509;PKP6178;     179,50;    0,21;07/10/2025;70;CLIENTE CANCELOU              ;   ;douglas    ;13:37
082199                            ;08/10/2025;    ;361417;003;    ;0000184;COMERCIAL CABRAL                                  ;(75)99226-7669 ;070;750;SJP8E67;    3090,71;    4,58;08/10/2025;70;CLIENTE CANCELOU              ;   ;douglas.rp ;15:06
082199                            ;08/10/2025;    ;361418;003;    ;0000184;COMERCIAL CABRAL                                  ;(75)99226-7669 ;070;750;SJP8E67;       5,75;    0,00;08/10/2025;70;CLIENTE CANCELOU              ;   ;douglas.rp ;15:06
082203                            ;08/10/2025;    ;361621;003;    ;0012140;HIPER PAO                                         ;(75)99954-2626 ;050;511;PKL5364;     325,08;    0,70;08/10/2025;70;CLIENTE CANCELOU              ;   ;douglas.rp ;17:57
082203                            ;08/10/2025;    ;361624;003;    ;0012140;HIPER PAO                                         ;(75)99954-2626 ;050;511;PKL5364;      14,16;    0,06;08/10/2025;70;CLIENTE CANCELOU              ;   ;douglas.rp ;17:58
082207                            ;08/10/2025;    ;361844;003;    ;0017301;PIZZARIA NAPOLY E PU                              ;(75)99825-8890 ;070;750;SJQ8A97;     250,85;    0,50;08/10/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas.rp ;17:18
082232                            ;09/10/2025;    ;362144;003;    ;0016792;MERCEARIA JeM                                     ;(43)90000-0000 ;050;503;SJP8E67;     489,04;    0,63;09/10/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas    ;15:52
082232                            ;09/10/2025;    ;362145;003;    ;0016792;MERCEARIA JeM                                     ;(43)90000-0000 ;050;503;SJP8E67;      74,88;    0,24;09/10/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas    ;15:56
