Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
013580                            ;01/09/2025;    ;265509;003;    ;0001726;PIDA VAQUEJADA                                    ;(75)99925-2606 ;090;991;SJQ3C84;   12394,22;   12,16;09/09/2025;91;CONSIGNACAO                   ;   ;alyson     ;16:59
013581                            ;01/09/2025;    ;265519;003;    ;0034481;MERC DO MARCOS                                    ;(75)99710-9278 ;030;303;SJQ8E15;    2263,50;    6,00;01/09/2025;84;AREA DE RISCO                 ;   ;jadson.se  ;18:19
013582                            ;01/09/2025;    ;265560;003;    ;0026542;MERCAD SAO LUCAS                                  ;(75)99209-2415 ;030;303;SJQ4B82;    2156,00;    2,76;01/09/2025;02;Sem Vasilhame Ambev           ;   ;jadson.se  ;16:21
013584                            ;01/09/2025;    ;265613;003;    ;0046769;LA BODEGUITA                                      ;(75)99189-7115 ;040;414;SJQ9G53;     419,70;    0,43;01/09/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;jadson.se  ;18:23
013585                            ;01/09/2025;    ;265650;003;    ;0001446;PONTE DA SIMONE                                   ;(75)99825-7304 ;040;404;SJQ4A76;     377,30;    0,48;01/09/2025;87;TEMPO INSUFICIENTE            ;   ;cunha.se   ;19:26
013585                            ;01/09/2025;    ;265674;003;    ;0033535;BAR DE DARLAN                                     ;(75)99948-4745 ;040;401;SJQ4A76;     331,29;    0,46;01/09/2025;87;TEMPO INSUFICIENTE            ;   ;cunha.se   ;19:25
013585                            ;01/09/2025;    ;265675;003;    ;0033535;BAR DE DARLAN                                     ;(75)99948-4745 ;040;401;SJQ4A76;     107,80;    0,13;01/09/2025;87;TEMPO INSUFICIENTE            ;   ;cunha.se   ;19:26
013587                            ;01/09/2025;    ;265717;003;    ;0085754;DEPOSITO DE CESAR                                 ;(75)98299-1102 ;030;302;SKS6H93;    2047,14;    0,76;01/09/2025;34;Pedido Duplicado              ;   ;jadson.se  ;18:21
013588                            ;01/09/2025;    ;265770;003;    ;0091484;MERC LiVIA                                        ;(75)99156-5150 ;030;303;SJQ0J29;   23253,64;   29,65;01/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;jadson.se  ;15:49
013590                            ;01/09/2025;    ;265830;003;    ;0088998;DEPOSITO DO MARLON                                ;(75)99163-1889 ;030;302;SJQ0E61;    2141,00;    1,07;18/09/2025;91;CONSIGNACAO                   ;   ;alyson     ;15:14
013591                            ;01/09/2025;    ;265854;003;    ;0086995;SUPERMERCADO UNIAO                                ;(75)99155-8789 ;030;302;SJQ4E04;    2569,20;    1,29;26/09/2025;91;CONSIGNACAO                   ;   ;souza.al   ;17:57
013591                            ;01/09/2025;    ;265868;003;    ;0086674;MERC JC2                                          ;(75)99121-5453 ;030;302;SJQ4E04;    1712,80;    0,86;26/09/2025;91;CONSIGNACAO                   ;   ;souza.al   ;17:54
013591                            ;01/09/2025;    ;265871;003;    ;0085440;MERCADINH SAO MARCOS                              ;(75)99141-1529 ;030;302;SJQ4E04;    1284,60;    0,64;26/09/2025;91;CONSIGNACAO                   ;   ;souza.al   ;09:56
013592                            ;01/09/2025;    ;265887;003;    ;0033802;DEPOSITO DE BEBIDAS                               ;(75)99234-3305 ;030;302;SKS8G53;    2141,00;    1,07;26/09/2025;91;CONSIGNACAO                   ;   ;souza.al   ;09:35
013592                            ;01/09/2025;    ;265893;003;    ;0041105;MERCADINHO HORSE                                  ;(75)99294-5051 ;030;302;SKS8G53;    4282,00;    2,15;26/09/2025;91;CONSIGNACAO                   ;   ;souza.al   ;09:35
013594                            ;01/09/2025;    ;265924;003;    ;0086319;SUPERMERC KERO MAIS                               ;(75)99116-8229 ;030;302;SJQ3C18;    2569,20;    1,29;26/09/2025;91;CONSIGNACAO                   ;   ;souza.al   ;17:42
013595                            ;01/09/2025;    ;265938;003;    ;0044225;JMA MERCADINHO                                    ;(75)99113-0572 ;040;412;SKB5H16;     129,96;    0,36;01/09/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;jadson.se  ;16:23
013595                            ;01/09/2025;    ;265951;003;    ;0039833;ANDR BARBERSHOP                                   ;(75)99862-8162 ;040;414;SKB5H16;      53,90;    0,06;01/09/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;jadson.se  ;16:22
013596                            ;01/09/2025;    ;265979;003;    ;0049023;MERCADINHO LAURA                                  ;(75)99209-8928 ;040;410;TEJ1J87;     370,95;    0,53;01/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;jadson.se  ;15:43
013597                            ;01/09/2025;    ;265996;003;    ;0085165;Mercado Preco Bom                                 ;(75) 9151-1642 ;040;401;OUW5378;     218,06;    0,57;01/09/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;jadson.se  ;15:33
013597                            ;01/09/2025;    ;266005;003;    ;0007367;BAR DA CARMEN                                     ;(75)99136-6597 ;040;408;OUW5378;     178,62;    0,26;01/09/2025;65;NAO FEZ PEDIDO                ;   ;jadson.se  ;15:34
013597                            ;01/09/2025;    ;266006;003;    ;0007367;BAR DA CARMEN                                     ;(75)99136-6597 ;040;408;OUW5378;      58,50;    0,06;01/09/2025;65;NAO FEZ PEDIDO                ;   ;jadson.se  ;15:33
013597                            ;01/09/2025;    ;266026;003;    ;0045251;BAR DA LURDE                                      ;(75)99993-4631 ;040;415;OUW5378;      53,90;    0,06;01/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;jadson.se  ;15:31
013597                            ;01/09/2025;    ;266027;003;    ;0045251;BAR DA LURDE                                      ;(75)99993-4631 ;040;415;OUW5378;      53,90;    0,06;01/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;jadson.se  ;15:32
013597                            ;01/09/2025;    ;266028;003;    ;0001590;BAR DO NEGAO                                      ;(75)99205-4352 ;040;415;OUW5378;     357,17;    0,46;01/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;jadson.se  ;15:33
013610                            ;02/09/2025;    ;266125;003;    ;0020797;BAR DE DUDA                                       ;(07)59926-0661 ;040;406;SJQ3A28;     306,70;    0,39;04/09/2025;64;SEM VASILHAME                 ;   ;mauricio.se;09:43
013612                            ;02/09/2025;    ;266202;003;    ;0001345;ESPETINHO DO LIELITO                              ;(75)98833-7976 ;040;405;SJQ8E15;      46,16;    0,02;02/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;mauricio.se;18:10
013612                            ;02/09/2025;    ;266203;003;    ;0001345;ESPETINHO DO LIELITO                              ;(75)98833-7976 ;040;405;SJQ8E15;    3055,98;    3,70;02/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;mauricio.se;18:10
013612                            ;02/09/2025;    ;266222;003;    ;0000705;INFOGRAFFY                                        ;(75)98191-6102 ;040;405;SJQ8E15;     215,60;    0,27;02/09/2025;42;Produto/Quantidade Errada     ;   ;mauricio.se;18:10
013613                            ;02/09/2025;    ;266268;003;    ;0085591;TREILLER DE CHAGAS                                ;(75)90000-0000 ;040;409;SJQ0G38;    1225,20;    1,42;02/09/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;mauricio.se;17:22
013613                            ;02/09/2025;    ;266269;003;    ;0085591;TREILLER DE CHAGAS                                ;(75)90000-0000 ;040;409;SJQ0G38;     933,51;    1,04;02/09/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;mauricio.se;17:22
013613                            ;02/09/2025;    ;266272;003;    ;0089068;BAR DO DIDA                                       ;(75) 9864-2187 ;040;410;SJQ0G38;    1182,60;    1,62;02/09/2025;43;Forma de Pagamento            ;   ;mauricio.se;17:23
013614                            ;02/09/2025;    ;266330;003;    ;0045847;NAI DO MERCADAO                                   ;(75)98221-7194 ;040;411;SKS6H93;     142,48;    0,18;03/09/2025;73;FALTA DE ATIVOS DE GIRO       ;   ;jadson.se  ;16:05
013614                            ;02/09/2025;    ;266331;003;    ;0045847;NAI DO MERCADAO                                   ;(75)98221-7194 ;040;411;SKS6H93;      13,38;    0,06;03/09/2025;73;FALTA DE ATIVOS DE GIRO       ;   ;jadson.se  ;16:04
013615                            ;02/09/2025;    ;266373;003;    ;0001199;BOTECO DA GARAGEM                                 ;(75)99915-3809 ;040;412;SJQ2B64;     803,08;    1,08;02/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;bispo.se   ;19:08
013617                            ;02/09/2025;    ;266445;003;    ;0087214;BAR SINHO                                         ;(75) 9160-4346 ;040;414;SJQ9G53;     303,20;    0,33;02/09/2025;65;NAO FEZ PEDIDO                ;   ;mauricio.se;17:18
013620                            ;02/09/2025;    ;266541;003;    ;0030764;MF DISTRIBUIDORA                                  ;(75)99243-8983 ;030;301;SJQ7D41;     634,75;    0,57;02/09/2025;63;PRODUTO / QTDE. ERRADA        ;   ;mauricio.se;16:28
013620                            ;02/09/2025;    ;266579;003;    ;0036209;QUITANDA DA RFR                                   ;(75)99888-5732 ;040;401;SJQ7D41;      45,27;    0,12;02/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;mauricio.se;16:29
013620                            ;02/09/2025;    ;266580;003;    ;0036209;QUITANDA DA RFR                                   ;(75)99888-5732 ;040;401;SJQ7D41;      45,27;    0,12;02/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;mauricio.se;16:30
013620                            ;02/09/2025;    ;266581;003;    ;0036209;QUITANDA DA RFR                                   ;(75)99888-5732 ;040;401;SJQ7D41;      34,80;    0,04;02/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;mauricio.se;16:30
013620                            ;02/09/2025;    ;266582;003;    ;0036209;QUITANDA DA RFR                                   ;(75)99888-5732 ;040;401;SJQ7D41;      87,00;    0,12;02/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;mauricio.se;16:29
013630                            ;02/09/2025;    ;266800;003;    ;0001726;PIDA VAQUEJADA                                    ;(75)99925-2606 ;090;991;SJQ3C84;  108394,00;  120,12;02/09/2025;51;NF ERRADA                     ;   ;alyson10   ;22:32
013631                            ;02/09/2025;    ;266801;003;    ;0001726;PIDA VAQUEJADA                                    ;(75)99925-2606 ;090;991;SJQ3C84;  108394,00;  120,12;02/09/2025;51;NF ERRADA                     ;   ;alyson10   ;22:32
013632                            ;02/09/2025;    ;266802;003;    ;0001726;PIDA VAQUEJADA                                    ;(75)99925-2606 ;090;991;SJQ3C84;  108394,00;  120,12;02/09/2025;51;NF ERRADA                     ;   ;alyson10   ;22:32
013633                            ;02/09/2025;    ;266803;003;    ;0000355;VAQUEJADA D SERRINHA                              ;(75)99925-2606 ;090;991;SJQ3C84;  108394,00;  120,12;02/09/2025;51;NF ERRADA                     ;   ;alyson10   ;22:33
013634                            ;02/09/2025;    ;266804;003;    ;0000355;VAQUEJADA D SERRINHA                              ;(75)99925-2606 ;090;991;SJQ3C84;  116994,20;  118,35;02/09/2025;51;NF ERRADA                     ;   ;alyson10   ;22:33
013651                            ;03/09/2025;    ;266832;003;    ;0027614;DEP DO MIRANDINHA                                 ;(75)99961-1374 ;040;405;SJQ4B82;     389,30;    0,43;04/09/2025;71;SEM DINHEIRO/CHEQUE           ;   ;mauricio.se;18:51
