Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora
217858                            ;01/03/2024;    ;279444;007;    ;0063089;MERCADINHO E DISTRIB                              ;(74)99933-8696 ;020;205;RPJ2H66;    3423,00;    3,45;02/03/2024;70;CLIENTE CANCELOU              ;   ;silva      ;14:58
217863                            ;01/03/2024;    ;279701;007;    ;0052740;DISK GELADA                                       ;(74)99965-7879 ;010;109;NZM9993;      14,40;    0,01;01/03/2024;23;(C)Pedidos duplicados         ;   ;aloisio    ;16:56
217863                            ;01/03/2024;    ;279702;007;    ;0052740;DISK GELADA                                       ;(74)99965-7879 ;010;109;NZM9993;       4,54;    0,00;01/03/2024;23;(C)Pedidos duplicados         ;   ;aloisio    ;16:56
217863                            ;01/03/2024;    ;279719;007;    ;0057351;O BARATEIRO                                       ;(74)99945-7126 ;010;109;NZM9993;      11,58;    0,01;01/03/2024;23;(C)Pedidos duplicados         ;   ;aloisio    ;16:55
217865                            ;01/03/2024;    ;279754;007;    ;0053697;DISTRIB. MEDRADO                                  ;(74) 3612-7364 ;010;111;KJP3656;    1814,90;    2,48;01/03/2024;63;PRODUTO / QTDE. ERRADA        ;   ;aloisio    ;15:15
217865                            ;01/03/2024;    ;279775;007;    ;0062662;RESTAURANTE NORDESTI                              ;(43)90000-0000 ;010;108;KJP3656;     168,00;    0,18;01/03/2024;71;SEM DINHEIRO/CHEQUE           ;   ;aloisio    ;15:14
217865                            ;01/03/2024;    ;279776;007;    ;0062662;RESTAURANTE NORDESTI                              ;(43)90000-0000 ;010;108;KJP3656;      16,20;    0,02;01/03/2024;71;SEM DINHEIRO/CHEQUE           ;   ;aloisio    ;15:15
217865                            ;01/03/2024;    ;279777;007;    ;0062662;RESTAURANTE NORDESTI                              ;(43)90000-0000 ;010;108;KJP3656;      11,58;    0,01;01/03/2024;71;SEM DINHEIRO/CHEQUE           ;DER;aloisio    ;15:14
217868                            ;01/03/2024;    ;279886;007;    ;0054997;PADARIA TRIGO NOBRE                               ;(74) 3611-6550 ;010;101;RDN7A69;      52,44;    0,12;01/03/2024;23;(C)Pedidos duplicados         ;   ;teles      ;18:46
217868                            ;01/03/2024;    ;279892;007;    ;0058629;SALaO JUAZEIRO                                    ;(74)98811-6511 ;010;101;RDN7A69;      10,42;    0,00;01/03/2024;23;(C)Pedidos duplicados         ;   ;teles      ;18:46
217869                            ;01/03/2024;    ;279902;007;    ;0063240;DISTRIBUIDORA DO DE                               ;(74)98140-4651 ;010;105;PKK8518;     445,90;    0,68;01/03/2024;71;SEM DINHEIRO/CHEQUE           ;   ;aloisio    ;18:20
217869                            ;01/03/2024;    ;279903;007;    ;0063240;DISTRIBUIDORA DO DE                               ;(74)98140-4651 ;010;105;PKK8518;      56,50;    0,06;01/03/2024;71;SEM DINHEIRO/CHEQUE           ;   ;aloisio    ;18:21
217869                            ;01/03/2024;    ;279904;007;    ;0063240;DISTRIBUIDORA DO DE                               ;(74)98140-4651 ;010;105;PKK8518;      16,20;    0,02;01/03/2024;71;SEM DINHEIRO/CHEQUE           ;   ;aloisio    ;18:22
217869                            ;01/03/2024;    ;279919;007;    ;0056648;MERCEARIA JL                                      ;(74)98801-9580 ;010;105;PKK8518;      65,13;    0,09;01/03/2024;42;Produto/Quantidade Errada     ;   ;aloisio    ;18:19
217869                            ;01/03/2024;    ;279920;007;    ;0056648;MERCEARIA JL                                      ;(74)98801-9580 ;010;105;PKK8518;      31,90;    0,04;01/03/2024;42;Produto/Quantidade Errada     ;   ;aloisio    ;18:19
217871                            ;01/03/2024;    ;279956;007;    ;0053265;MERCADINHO LORENA                                 ;(74) 3613-5031 ;080;810;OZE4956;      17,37;    0,01;01/03/2024;42;Produto/Quantidade Errada     ;   ;aloisio    ;17:43
217876                            ;01/03/2024;    ;280084;007;    ;0053055;NALVA LANCHES                                     ;(74) 8856-9075 ;010;103;RDN1D46;     152,76;    0,40;01/03/2024;64;SEM VASILHAME                 ;   ;aloisio    ;13:19
