Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora
103657                            ;01/03/2024;    ;127444;005;    ;0003266;EMPORIO DO GOLE                                   ;(74)99124-2447 ;030;305;PKM9305;     149,70;    0,20;01/03/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;martins    ;17:11
103684                            ;02/03/2024;    ;127833;005;    ;0062513;MERCADINHO BEIRA RIO                              ;(74)99199-2809 ;030;302;PKM9305;     461,46;    0,87;02/03/2024;64;SEM VASILHAME                 ;   ;martins    ;16:54
103684                            ;02/03/2024;    ;127835;005;    ;0000532;BAR DO BL                                         ;(74)99138-7442 ;030;302;PKM9305;      78,34;    0,11;02/03/2024;71;SEM DINHEIRO/CHEQUE           ;DER;martins    ;16:55
103685                            ;02/03/2024;    ;127869;005;    ;0062849;ESTACAO DO SABOR                                  ;(74)99198-6645 ;030;305;OUZ6207;      72,60;    0,11;02/03/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;martins    ;16:37
103708                            ;04/03/2024;    ;128094;005;    ;0001123;Clube  Bejinho                                    ;(74)99987-9018 ;030;304;PKK4924;       8,68;    0,00;04/03/2024;72;PDV FECHADO (HORARIO COM.)    ;DER;martins    ;15:48
103712                            ;04/03/2024;    ;128211;005;    ;0003260;MARINES COSMETICOS                                ;(71)99716-3420 ;030;304;RDN9A13;     174,19;    0,14;04/03/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;martins    ;16:43
103712                            ;04/03/2024;    ;128212;005;    ;0003260;MARINES COSMETICOS                                ;(71)99716-3420 ;030;304;RDN9A13;     103,16;    0,07;04/03/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;martins    ;16:44
103713                            ;04/03/2024;    ;128241;005;    ;0063543;BAR E LANCHO JH                                   ;(74) 8113-6891 ;030;303;RPR2G22;     153,37;    0,24;04/03/2024;70;CLIENTE CANCELOU              ;   ;martins    ;14:55
103732                            ;05/03/2024;    ;128571;005;    ;0003181;L E M BAR E EVENTOS                               ;(74)98138-6383 ;030;307;PKK4924;     302,20;    0,31;05/03/2024;47;Dificil Acesso                ;   ;sergio     ;19:43
103733                            ;05/03/2024;    ;128645;005;    ;0062500;BARRACA DO AGUINALDO                              ;(74) 9148-0561 ;030;305;OUZ6207;     137,10;    0,25;05/03/2024;41;Sem Vasilhame.                ;   ;sergio     ;18:23
103733                            ;05/03/2024;    ;128646;005;    ;0062500;BARRACA DO AGUINALDO                              ;(74) 9148-0561 ;030;305;OUZ6207;     204,60;    0,37;05/03/2024;41;Sem Vasilhame.                ;   ;sergio     ;18:24
103733                            ;05/03/2024;    ;128647;005;    ;0062500;BARRACA DO AGUINALDO                              ;(74) 9148-0561 ;030;305;OUZ6207;     299,40;    0,41;05/03/2024;41;Sem Vasilhame.                ;   ;sergio     ;18:24
103733                            ;05/03/2024;    ;128648;005;    ;0062500;BARRACA DO AGUINALDO                              ;(74) 9148-0561 ;030;305;OUZ6207;     948,10;    1,31;05/03/2024;41;Sem Vasilhame.                ;   ;sergio     ;18:25
103733                            ;05/03/2024;    ;128649;005;    ;0062500;BARRACA DO AGUINALDO                              ;(74) 9148-0561 ;030;305;OUZ6207;     252,45;    0,23;05/03/2024;41;Sem Vasilhame.                ;   ;sergio     ;18:25
103733                            ;05/03/2024;    ;128650;005;    ;0062500;BARRACA DO AGUINALDO                              ;(74) 9148-0561 ;030;305;OUZ6207;     129,81;    0,20;05/03/2024;41;Sem Vasilhame.                ;   ;sergio     ;18:25
103733                            ;05/03/2024;    ;128651;005;    ;0062500;BARRACA DO AGUINALDO                              ;(74) 9148-0561 ;030;305;OUZ6207;      43,74;    0,01;05/03/2024;41;Sem Vasilhame.                ;   ;sergio     ;18:26
103733                            ;05/03/2024;    ;128652;005;    ;0062500;BARRACA DO AGUINALDO                              ;(74) 9148-0561 ;030;305;OUZ6207;      50,08;    0,04;05/03/2024;41;Sem Vasilhame.                ;DER;sergio     ;18:23
103735                            ;05/03/2024;    ;128690;005;    ;0000792;Bar Primeiro Gole                                 ;(74)98815-0106 ;030;300;RPR2G22;     451,56;    0,66;05/03/2024;71;SEM DINHEIRO/CHEQUE           ;   ;martins    ;13:39
103735                            ;05/03/2024;    ;128691;005;    ;0000792;Bar Primeiro Gole                                 ;(74)98815-0106 ;030;300;RPR2G22;      31,44;    0,04;05/03/2024;71;SEM DINHEIRO/CHEQUE           ;   ;martins    ;13:40
103758                            ;06/03/2024;    ;129010;005;    ;0001336;DIEGO MENDES                                      ;(71)99983-4590 ;030;306;PKM9305;     100,04;    0,13;06/03/2024;46;Endereco Nao Encontrado       ;   ;sergio     ;18:12
103759                            ;06/03/2024;    ;129046;005;    ;0062155;SUP GUIRRA                                        ;(74) 3677-1061 ;030;307;PKK4924;     512,39;    0,42;07/03/2024;71;SEM DINHEIRO/CHEQUE           ;   ;martins    ;17:09
103759                            ;06/03/2024;    ;129047;005;    ;0062155;SUP GUIRRA                                        ;(74) 3677-1061 ;030;307;PKK4924;      36,42;    0,02;07/03/2024;71;SEM DINHEIRO/CHEQUE           ;   ;martins    ;17:10
103760                            ;06/03/2024;    ;129092;005;    ;0001151;DISTRIBU ZERO GRAU                                ;(74)99784-2034 ;080;830;OUZ6207;    1796,00;    2,39;06/03/2024;39;Cliente Cancelou.             ;   ;sergio     ;18:28
103761                            ;06/03/2024;    ;129136;005;    ;0062715;MERC SOUZA                                        ;(74) 9190-5512 ;030;300;JNC8576;     830,01;    1,33;06/03/2024;34;Pedido Duplicado              ;   ;martins    ;17:17
103761                            ;06/03/2024;    ;129137;005;    ;0062715;MERC SOUZA                                        ;(74) 9190-5512 ;030;300;JNC8576;     830,01;    1,33;06/03/2024;34;Pedido Duplicado              ;   ;martins    ;17:18
103781                            ;07/03/2024;    ;129404;005;    ;0000735;DISTRIBUIDORA DE AGU                              ;(74)99191-1879 ;030;306;RPP1C50;    1147,70;    1,58;07/03/2024;40;Horario de Entrega            ;   ;vanilton   ;20:19
103781                            ;07/03/2024;    ;129405;005;    ;0000735;DISTRIBUIDORA DE AGU                              ;(74)99191-1879 ;030;306;RPP1C50;    1169,10;    1,29;07/03/2024;40;Horario de Entrega            ;   ;vanilton   ;20:20
103787                            ;07/03/2024;    ;129609;005;    ;0002862;DISTRI TOPS BEER                                  ;(74)99115-5123 ;030;302;KKM3540;   18849,45;   20,39;13/03/2024;91;CONSIGNACAO                   ;DER;maysa      ;16:36
103790                            ;07/03/2024;    ;129647;005;    ;0062892;BOX DO VALMIR                                     ;(74)99906-2701 ;030;300;RPR2G22;     101,80;    0,13;07/03/2024;72;PDV FECHADO (HORARIO COM.)    ;   ;martins    ;14:35
103793                            ;07/03/2024;    ;129684;005;    ;0000067;LANCHES E CALDOS                                  ;(74)99116-1907 ;030;302;RPR2G22;     201,10;    0,35;07/03/2024;37;PDV Fechado                   ;   ;sergio     ;19:37
