Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
116854                            ;01/11/2025;    ;350148;005;    ;0001506;BAR DA NUBIA                                      ;(74)99117-3919 ;030;301;SKK2A65;      77,81;    0,24;01/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;martins    ;16:55
116854                            ;01/11/2025;    ;350149;005;    ;0001506;BAR DA NUBIA                                      ;(74)99117-3919 ;030;301;SKK2A65;      27,74;    0,04;01/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;martins    ;16:57
116854                            ;01/11/2025;    ;350150;005;    ;0001506;BAR DA NUBIA                                      ;(74)99117-3919 ;030;301;SKK2A65;     107,80;    0,13;01/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;martins    ;16:58
116855                            ;01/11/2025;    ;350193;005;    ;0002862;DISTRI TOPS BEER                                  ;(74)99115-5123 ;030;301;SKK7D81;     679,12;    0,82;01/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;martins    ;15:34
116855                            ;01/11/2025;    ;350194;005;    ;0002862;DISTRI TOPS BEER                                  ;(74)99115-5123 ;030;301;SKK7D81;      66,94;    0,07;01/11/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;martins    ;15:36
116856                            ;01/11/2025;    ;350208;005;    ;0061878;DISTRIBUIDORA BATIST                              ;(74) 9950-8766 ;080;831;RPP1C50;    3988,60;    5,10;01/11/2025;43;Forma de Pagamento            ;   ;martins    ;14:57
116856                            ;01/11/2025;    ;350228;005;    ;0000593;BAR DA BINHA                                      ;(74)99943-9719 ;030;303;RPP1C50;     882,58;    1,21;01/11/2025;43;Forma de Pagamento            ;   ;martins    ;14:55
116861                            ;01/11/2025;    ;350351;005;    ;0004098;DISTR FLAVIO                                      ;(74)98861-5961 ;085;997;RPR2G22;      74,90;    0,12;01/11/2025;42;Produto/Quantidade Errada     ;   ;martins    ;14:28
116879                            ;03/11/2025;    ;350466;005;    ;0001846;METAMORFOSE LANCHE                                ;(74)98875-9634 ;030;306;RDG7D23;    1353,13;    1,89;03/11/2025;43;Forma de Pagamento            ;   ;vanilton   ;19:04
116906                            ;04/11/2025;    ;350713;005;    ;0063925;PAULA LANCHES                                     ;(74)99967-5020 ;030;304;SKK7D81;     380,34;    0,50;04/11/2025;71;SEM DINHEIRO/CHEQUE           ;   ;joelson    ;18:53
116906                            ;04/11/2025;    ;350714;005;    ;0063925;PAULA LANCHES                                     ;(74)99967-5020 ;030;304;SKK7D81;      37,90;    0,04;04/11/2025;71;SEM DINHEIRO/CHEQUE           ;   ;joelson    ;18:54
116932                            ;05/11/2025;    ;351113;005;    ;0003866;DISTRIBUIDORA SANTOS                              ;(74)99159-7381 ;030;305;RDG9J33;     363,10;    0,43;05/11/2025;71;SEM DINHEIRO/CHEQUE           ;DER;vanilton   ;20:14
116939                            ;05/11/2025;    ;351376;005;    ;0063490;LANCHONETE THAINA                                 ;(74)99944-3916 ;030;304;PKK4924;     844,63;    1,54;05/11/2025;43;Forma de Pagamento            ;   ;martins    ;17:53
116941                            ;05/11/2025;    ;351461;005;    ;0060989;MERCADINHO JGS                                    ;(74) 3677-1135 ;030;307;PKL5762;     646,21;    0,65;05/11/2025;43;Forma de Pagamento            ;   ;vanilton   ;19:49
