Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
014752                            ;01/10/2025;    ;218166;003;    ;0032358;BAR DO RODSON                                     ;(75)99915-4014 ;010;104;SJQ5B35;    1937,50;    2,56;02/10/2025;42;Produto/Quantidade Errada     ;   ;alex.al    ;17:06
014752                            ;01/10/2025;    ;218182;003;    ;0019350;BAR DO VALTER                                     ;(75)99856-7432 ;020;204;SJQ5B35;     415,53;    0,40;02/10/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;alex.al    ;17:04
014756                            ;01/10/2025;    ;218403;003;    ;0082833;BAR DA RITA                                       ;(71)99738-0569 ;010;109;SJQ3B12;     339,43;    0,44;01/10/2025;51;NF ERRADA                     ;   ;emerson.al ;17:28
014756                            ;01/10/2025;    ;218404;003;    ;0082833;BAR DA RITA                                       ;(71)99738-0569 ;010;109;SJQ3B12;      40,81;    0,02;01/10/2025;51;NF ERRADA                     ;   ;emerson.al ;17:29
014758                            ;01/10/2025;    ;218458;003;    ;0088694;MERCADINHO RUBEM                                  ;(71) 9673-8873 ;030;306;SJQ0C73;    2231,10;    3,68;01/10/2025;42;Produto/Quantidade Errada     ;   ;emerson.al ;18:06
014760                            ;01/10/2025;    ;218548;003;    ;0030438;DEPOSITO DO KALUNGA                               ;(75)99801-4717 ;020;207;SKB4I83;     996,97;    1,00;01/10/2025;39;Cliente Cancelou.             ;   ;emerson.al ;17:59
014761                            ;01/10/2025;    ;218558;003;    ;0050137;MERCADO NOVO                                      ;(75)99153-6259 ;020;204;PJX0435;     453,49;    0,70;01/10/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;emerson.al ;16:56
014761                            ;01/10/2025;    ;218577;003;    ;0020310;FLOR DO AMANHECER                                 ;(75)98835-2080 ;020;204;PJX0435;     387,44;    0,60;01/10/2025;71;SEM DINHEIRO/CHEQUE           ;   ;emerson.al ;16:57
014765                            ;01/10/2025;    ;218676;003;    ;0040402;NUBIA DRINKS                                      ;(07)59959-3615 ;020;206;TXA1F44;     187,64;    0,06;01/10/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;emerson.al ;18:42
014767                            ;01/10/2025;    ;218723;003;    ;0020047;CANTINHO NORDESTINO                               ;(75)98112-1494 ;010;102;PLL7H92;     112,50;    0,16;01/10/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;emerson.al ;16:33
014767                            ;01/10/2025;    ;218724;003;    ;0018438;MERCADO OLIVEIRA                                  ;(75)99850-0202 ;010;102;PLL7H92;      65,73;    0,10;01/10/2025;71;SEM DINHEIRO/CHEQUE           ;   ;emerson.al ;16:33
014767                            ;01/10/2025;    ;218725;003;    ;0018438;MERCADO OLIVEIRA                                  ;(75)99850-0202 ;010;102;PLL7H92;     171,44;    0,22;01/10/2025;71;SEM DINHEIRO/CHEQUE           ;   ;emerson.al ;16:33
014767                            ;01/10/2025;    ;218726;003;    ;0018438;MERCADO OLIVEIRA                                  ;(75)99850-0202 ;010;102;PLL7H92;     138,10;    0,21;01/10/2025;71;SEM DINHEIRO/CHEQUE           ;   ;emerson.al ;16:34
014767                            ;01/10/2025;    ;218727;003;    ;0018438;MERCADO OLIVEIRA                                  ;(75)99850-0202 ;010;102;PLL7H92;      80,19;    0,24;01/10/2025;71;SEM DINHEIRO/CHEQUE           ;   ;emerson.al ;16:34
014769                            ;01/10/2025;    ;218747;003;    ;0089001;Casa Da Jaceane                                   ;(75)99211-4773 ;010;105;OUZ1163;     150,13;    0,12;01/10/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;jose.al    ;20:12
014769                            ;01/10/2025;    ;218759;003;    ;0056261;DEPOSITO SOS                                      ;(75)98803-8246 ;010;105;OUZ1163;     159,83;    0,15;01/10/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;jose.al    ;20:12
014770                            ;01/10/2025;    ;218765;003;    ;0092031;BAR DA JU                                         ;(75)98316-6922 ;010;105;JSX6899;     129,70;    0,15;01/10/2025;71;SEM DINHEIRO/CHEQUE           ;   ;emerson.al ;14:05
014771                            ;01/10/2025;    ;218774;003;    ;0083461;Restaurante Da Nem                                ;(67)67676-7677 ;010;111;JSX6899;     355,60;    0,50;01/10/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;emerson.al ;18:15
014771                            ;01/10/2025;    ;218775;003;    ;0083461;Restaurante Da Nem                                ;(67)67676-7677 ;010;111;JSX6899;      37,90;    0,04;01/10/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;emerson.al ;18:15
014772                            ;01/10/2025;    ;218785;003;    ;0050487;MERCADO DO BETINHO                                ;(07)59946-5661 ;020;209;SKS7B90;     494,24;    0,98;02/10/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;alex.al    ;07:57
014772                            ;01/10/2025;    ;218786;003;    ;0050487;MERCADO DO BETINHO                                ;(07)59946-5661 ;020;209;SKS7B90;      15,62;    0,00;02/10/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;alex.al    ;07:56
014790                            ;02/10/2025;    ;218973;003;    ;0083511;BOX DAS GATAS                                     ;(71) 8777-3913 ;010;108;SJQ0C73;     515,77;    0,46;02/10/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;alex.al    ;18:26
014791                            ;02/10/2025;    ;219011;003;    ;0032334;ATACADO NUNES TELES                               ;(71)99304-8413 ;030;306;SJQ3B12;     726,93;    1,44;02/10/2025;86;HORARIO DE ENTREGA            ;   ;alex.al    ;18:06
014792                            ;02/10/2025;    ;219018;003;    ;0083605;BAR GOTA D AGUA                                   ;(75)98861-2361 ;010;111;SJQ4A23;    1244,26;    1,08;03/10/2025;70;CLIENTE CANCELOU              ;   ;alyson10   ;13:51
014797                            ;02/10/2025;    ;219138;003;    ;0018871;ANA DRINKS                                        ;(71)99992-8732 ;020;201;SKB4I83;     419,00;    0,42;02/10/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;alex.al    ;17:10
014797                            ;02/10/2025;    ;219139;003;    ;0018871;ANA DRINKS                                        ;(71)99992-8732 ;020;201;SKB4I83;      30,84;    0,04;02/10/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;alex.al    ;17:10
