Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
075826                            ;02/01/2025;    ;228808;003;    ;0018166;ESPACO FLOR DO SERTa                              ;(75)99119-7997 ;050;507;SJQ7I72;     117,00;    0,13;02/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;pedrocosta ;20:08
075827                            ;02/01/2025;    ;228830;003;    ;0011722;REAL MERCADINHO                                   ;(75)99940-6981 ;050;508;SJP7G64;     279,64;    0,44;02/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;douglas    ;17:16
075827                            ;02/01/2025;    ;228831;003;    ;0011722;REAL MERCADINHO                                   ;(75)99940-6981 ;050;508;SJP7G64;     493,60;    0,48;02/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;douglas    ;17:16
075831                            ;02/01/2025;    ;228986;003;    ;0018236;VEVETA LANCHES                                    ;(75)99700-7294 ;050;509;SJQ5D24;     103,39;    0,14;03/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;15:35
075833                            ;02/01/2025;    ;229136;003;    ;0017390;BAR E LANCHONETE MN                               ;(75)98138-4236 ;050;500;SJP8E67;     507,71;    0,80;02/01/2025;70;CLIENTE CANCELOU              ;   ;douglas    ;17:11
075833                            ;02/01/2025;    ;229137;003;    ;0017390;BAR E LANCHONETE MN                               ;(75)98138-4236 ;050;500;SJP8E67;      29,76;    0,04;02/01/2025;70;CLIENTE CANCELOU              ;   ;douglas    ;17:10
075839                            ;02/01/2025;    ;229339;003;    ;0013038;MERCADO DE PEDRINHO                               ;(75)99994-0491 ;050;510;OVC3048;    1115,81;    1,36;02/01/2025;65;NAO FEZ PEDIDO                ;   ;pedrocosta ;18:13
075841                            ;02/01/2025;    ;229421;003;    ;0010273;MERCADO DO AGENOR                                 ;(75)99115-0545 ;050;507;OZC7460;     778,30;    0,77;02/01/2025;42;Produto/Quantidade Errada     ;   ;douglas    ;15:29
075868                            ;03/01/2025;    ;229805;003;    ;0018023;MERCADO NILSINHO                                  ;(75)99964-8081 ;050;507;SJQ8A97;    1185,80;    1,51;03/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;17:48
075874                            ;03/01/2025;    ;230006;003;    ;0017782;MERCADO PAGUE MENOS                               ;(75)99184-9954 ;070;750;PKL5364;     942,02;    0,99;03/01/2025;89;PDV FECHADO APOS HORARIO      ;   ;joao       ;16:57
075874                            ;03/01/2025;    ;230007;003;    ;0017782;MERCADO PAGUE MENOS                               ;(75)99184-9954 ;070;750;PKL5364;       9,17;    0,00;03/01/2025;89;PDV FECHADO APOS HORARIO      ;   ;joao       ;16:57
075877                            ;03/01/2025;    ;230128;003;    ;0017698;ATACADAO BRAUNA                                   ;(79)99878-2792 ;070;751;OZC4855;   30139,05;   36,16;03/01/2025;23;(C)Pedidos duplicados         ;   ;joao       ;14:54
075877                            ;03/01/2025;    ;230129;003;    ;0017698;ATACADAO BRAUNA                                   ;(79)99878-2792 ;070;751;OZC4855;     317,40;    0,23;03/01/2025;23;(C)Pedidos duplicados         ;   ;joao       ;14:53
075895                            ;04/01/2025;    ;230294;003;    ;0012978;BAR DO NELSON                                     ;(75)99911-7569 ;050;501;RPP9G99;     756,27;    1,21;04/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;douglas    ;17:31
075904                            ;04/01/2025;    ;230578;003;    ;0017597;MERC PONTO  CHIC                                  ;(75)99918-7363 ;050;500;RPP6G96;    2989,80;    3,85;04/01/2025;70;CLIENTE CANCELOU              ;   ;douglas    ;17:27
075908                            ;04/01/2025;    ;230800;003;    ;0005359;SUPERLAR                                          ;(75)99925-6496 ;050;508;PKL5364;     441,89;    1,27;04/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;18:51
075909                            ;04/01/2025;    ;230848;003;    ;0005452;MERCEARIA DO RONALDO                              ;(75)99958-3358 ;050;511;SJP7G64;     201,48;    0,49;04/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;20:23
075922                            ;06/01/2025;    ;231037;003;    ;0018140;NOSSA SENHORA                                     ;(75)99817-2871 ;050;508;RPP9G99;     268,86;    0,16;06/01/2025;87;TEMPO INSUFICIENTE            ;   ;pedrocosta ;20:42
075922                            ;06/01/2025;    ;231038;003;    ;0018140;NOSSA SENHORA                                     ;(75)99817-2871 ;050;508;RPP9G99;     261,91;    0,46;06/01/2025;87;TEMPO INSUFICIENTE            ;   ;pedrocosta ;20:10
075922                            ;06/01/2025;    ;231039;003;    ;0018140;NOSSA SENHORA                                     ;(75)99817-2871 ;050;508;RPP9G99;     224,28;    0,24;06/01/2025;87;TEMPO INSUFICIENTE            ;   ;pedrocosta ;20:11
075922                            ;06/01/2025;    ;231040;003;    ;0018140;NOSSA SENHORA                                     ;(75)99817-2871 ;050;508;RPP9G99;     125,22;    0,21;06/01/2025;87;TEMPO INSUFICIENTE            ;   ;pedrocosta ;20:08
075922                            ;06/01/2025;    ;231041;003;    ;0018140;NOSSA SENHORA                                     ;(75)99817-2871 ;050;508;RPP9G99;     138,38;    0,20;06/01/2025;87;TEMPO INSUFICIENTE            ;   ;pedrocosta ;20:09
075922                            ;06/01/2025;    ;231055;003;    ;0004357;ALAN B B                                          ;(75) 9815-2137 ;050;502;RPP9G99;     123,80;    0,13;06/01/2025;72;PDV FECHADO (HORARIO COM.)    ;DER;pedrocosta ;20:12
075925                            ;06/01/2025;    ;231286;003;    ;0013676;MERCADINHO BRITO                                  ;(75)99897-1893 ;050;507;SJQ5D24;     204,66;    0,27;07/01/2025;83;PROPRIETARIO AUSENTE          ;   ;joao       ;17:45
075929                            ;06/01/2025;    ;231438;003;    ;0017794;TAPIOCARIA DO JEFAO                               ;(75)98134-2824 ;050;501;SJQ7I72;     237,79;    0,52;06/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;pedrocosta ;18:19
075946                            ;06/01/2025;    ;231776;003;    ;0000259;DAVI JOSE BOTECO                                  ;(75)99872-8896 ;050;500;MSC0001;    3498,64;    0,00;06/01/2025;70;CLIENTE CANCELOU              ;   ;douglas    ;11:48
075960                            ;07/01/2025;    ;232054;003;    ;0010945;MERC SAO CRISTOVAO                                ;(79)99926-4460 ;050;502;RDC3E61;    8485,93;    6,46;07/01/2025;65;NAO FEZ PEDIDO                ;   ;joao       ;17:32
075964                            ;07/01/2025;    ;232222;003;    ;0001046;QUIOSK DO VOVO                                    ;(75)99872-7185 ;050;504;RPP6G96;    1429,50;    1,58;07/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;17:33
075968                            ;07/01/2025;    ;232411;003;    ;0018399;NOVA OPCaO                                        ;(75)99929-8184 ;050;500;OVC3048;     268,42;    0,34;07/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;16:30
075968                            ;07/01/2025;    ;232412;003;    ;0018399;NOVA OPCaO                                        ;(75)99929-8184 ;050;500;OVC3048;     141,64;    0,20;07/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;16:32
075989                            ;08/01/2025;    ;232788;003;    ;0018695;VS CASA DAS BEBIDAS                               ;(75)99878-9991 ;050;508;RPP9G99;     224,28;    0,24;08/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;pedrocosta ;20:08
075994                            ;08/01/2025;    ;233111;003;    ;0011553;BAR PONTO DO SALGADO                              ;(75)99999-1550 ;050;505;SJQ7I72;     142,12;    0,48;08/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas    ;17:38
075997                            ;08/01/2025;    ;233213;003;    ;0010925;BAR DO ERASMO                                     ;(75)99855-0056 ;050;501;SJP7G64;     128,04;    0,36;08/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;pedrocosta ;18:13
076020                            ;09/01/2025;    ;233477;003;    ;0018166;ESPACO FLOR DO SERTa                              ;(75)99119-7997 ;050;507;RPH8B48;    1258,22;    1,41;09/01/2025;42;Produto/Quantidade Errada     ;   ;joao       ;16:19
076020                            ;09/01/2025;    ;233518;003;    ;0005342;LANC PARADA CERTA                                 ;(75)99112-7018 ;050;507;RPH8B48;     120,00;    0,13;09/01/2025;65;NAO FEZ PEDIDO                ;   ;joao       ;16:19
076021                            ;09/01/2025;    ;233531;003;    ;0018711;MIXTUDO VARIEDADES                                ;(11)96760-4458 ;050;503;RCS4I16;     344,88;    1,14;09/01/2025;70;CLIENTE CANCELOU              ;   ;joao       ;17:02
076025                            ;09/01/2025;    ;233745;003;    ;0001675;DEP DO TOINHO                                     ;(79)99832-7392 ;050;502;RDC3E61;      79,35;    0,07;09/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;17:42
076025                            ;09/01/2025;    ;233746;003;    ;0001675;DEP DO TOINHO                                     ;(79)99832-7392 ;050;502;RDC3E61;    1148,40;    2,16;09/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;17:43
076025                            ;09/01/2025;    ;233747;003;    ;0001675;DEP DO TOINHO                                     ;(79)99832-7392 ;050;502;RDC3E61;      53,85;    0,06;09/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;17:42
076030                            ;09/01/2025;    ;233988;003;    ;0001659;BAR DO JACSON                                     ;(75)99122-2558 ;050;501;SJQ7I72;    1253,17;    1,81;09/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;18:08
076031                            ;09/01/2025;    ;234061;003;    ;0018545;ARENA RESENHA                                     ;(75)98187-5212 ;050;505;SJP8E67;     676,00;    1,09;09/01/2025;72;PDV FECHADO (HORARIO COM.)    ;DER;joao       ;17:39
076031                            ;09/01/2025;    ;234062;003;    ;0018545;ARENA RESENHA                                     ;(75)98187-5212 ;050;505;SJP8E67;     600,00;    0,69;09/01/2025;72;PDV FECHADO (HORARIO COM.)    ;DER;joao       ;17:39
076036                            ;09/01/2025;    ;234269;003;    ;0018608;EDWARD BURGERS                                    ;(75)99990-6965 ;050;504;SJP7G64;      73,06;    0,16;09/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;18:02
076055                            ;10/01/2025;    ;234619;003;    ;0010975;MARIA BONITA RESTAUR                              ;(75)99941-4900 ;050;506;RCS4I16;     432,54;    0,60;10/01/2025;65;NAO FEZ PEDIDO                ;   ;douglas    ;17:08
076058                            ;10/01/2025;    ;234809;003;    ;0017979;MERC TEND TUDO                                    ;(71)99991-0265 ;050;507;SJQ8A97;     539,00;    0,69;11/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;16:12
076058                            ;10/01/2025;    ;234810;003;    ;0017979;MERC TEND TUDO                                    ;(71)99991-0265 ;050;507;SJQ8A97;     164,16;    0,72;11/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;16:14
076058                            ;10/01/2025;    ;234811;003;    ;0017979;MERC TEND TUDO                                    ;(71)99991-0265 ;050;507;SJQ8A97;      40,21;    0,05;11/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;16:15
076058                            ;10/01/2025;    ;234812;003;    ;0017979;MERC TEND TUDO                                    ;(71)99991-0265 ;050;507;SJQ8A97;      36,00;    0,12;11/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;16:15
076058                            ;10/01/2025;    ;234813;003;    ;0017979;MERC TEND TUDO                                    ;(71)99991-0265 ;050;507;SJQ8A97;     112,32;    0,48;11/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;16:16
076058                            ;10/01/2025;    ;234814;003;    ;0017979;MERC TEND TUDO                                    ;(71)99991-0265 ;050;507;SJQ8A97;     174,50;    0,21;11/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;16:16
076058                            ;10/01/2025;    ;234815;003;    ;0017979;MERC TEND TUDO                                    ;(71)99991-0265 ;050;507;SJQ8A97;     349,00;    0,42;11/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;16:16
076058                            ;10/01/2025;    ;234816;003;    ;0017979;MERC TEND TUDO                                    ;(71)99991-0265 ;050;507;SJQ8A97;     523,50;    0,63;11/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;16:17
076062                            ;10/01/2025;    ;235050;003;    ;0018239;MERCEARIA PRECO BAIX                              ;(79)99635-5754 ;050;509;RPE5J36;     157,32;    0,33;10/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;pedrocosta ;20:04
076066                            ;10/01/2025;    ;235255;003;    ;0017674;MERCEARIA DA JAMILE                               ;(75)99960-4005 ;050;510;PKL5364;      73,49;    0,09;10/01/2025;53;PROD PROXIMO VENCIM. COMERCIAL;   ;douglas    ;17:07
076087                            ;11/01/2025;    ;235767;003;    ;0012089;SEGUNDO EXPEDIENTE                                ;(75)99829-9783 ;050;502;RDC3E61;      87,93;    0,18;11/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;15:29
076087                            ;11/01/2025;    ;235768;003;    ;0012089;SEGUNDO EXPEDIENTE                                ;(75)99829-9783 ;050;502;RDC3E61;      34,31;    0,04;11/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;15:29
076087                            ;11/01/2025;    ;235769;003;    ;0012089;SEGUNDO EXPEDIENTE                                ;(75)99829-9783 ;050;502;RDC3E61;     754,60;    0,96;11/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;15:30
076087                            ;11/01/2025;    ;235770;003;    ;0012089;SEGUNDO EXPEDIENTE                                ;(75)99829-9783 ;050;502;RDC3E61;      67,30;    0,08;11/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;15:29
076087                            ;11/01/2025;    ;235771;003;    ;0012089;SEGUNDO EXPEDIENTE                                ;(75)99829-9783 ;050;502;RDC3E61;      39,63;    0,00;11/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;15:29
076087                            ;11/01/2025;    ;235772;003;    ;0012089;SEGUNDO EXPEDIENTE                                ;(75)99829-9783 ;050;502;RDC3E61;      37,84;    0,12;11/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;15:28
076087                            ;11/01/2025;    ;235773;003;    ;0012089;SEGUNDO EXPEDIENTE                                ;(75)99829-9783 ;050;502;RDC3E61;     107,80;    0,13;11/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;15:30
076087                            ;11/01/2025;    ;235774;003;    ;0012089;SEGUNDO EXPEDIENTE                                ;(75)99829-9783 ;050;502;RDC3E61;     390,42;    0,85;11/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;15:30
076087                            ;11/01/2025;    ;235775;003;    ;0012089;SEGUNDO EXPEDIENTE                                ;(75)99829-9783 ;050;502;RDC3E61;     808,50;    1,03;11/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;15:31
076087                            ;11/01/2025;    ;235776;003;    ;0012089;SEGUNDO EXPEDIENTE                                ;(75)99829-9783 ;050;502;RDC3E61;     367,90;    0,41;11/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;15:28
076087                            ;11/01/2025;    ;235777;003;    ;0012089;SEGUNDO EXPEDIENTE                                ;(75)99829-9783 ;050;502;RDC3E61;     131,28;    0,36;11/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;15:28
076087                            ;11/01/2025;    ;235778;003;    ;0012089;SEGUNDO EXPEDIENTE                                ;(75)99829-9783 ;050;502;RDC3E61;     161,70;    0,20;11/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;15:30
076090                            ;11/01/2025;    ;235917;003;    ;0004270;BAR E RES DA MARLENE                              ;(75)99999-5052 ;050;511;RPP6G96;     189,43;    0,30;11/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;17:51
076091                            ;11/01/2025;    ;235966;003;    ;0018681;FRIGORIFICO MIRANTE                               ;(75)99837-8356 ;050;508;RPE5J36;     245,87;    0,68;11/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;18:56
076091                            ;11/01/2025;    ;235967;003;    ;0013258;MANDACARU BURGER E B                              ;(71)99692-2781 ;050;508;RPE5J36;     600,64;    0,73;11/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;edson      ;18:56
076098                            ;11/01/2025;    ;236226;003;    ;0018405;BAR                                               ;(75)99979-9780 ;050;504;PKL5364;     230,98;    0,25;11/01/2025;82;ENDERECO NAO ENCONTRADO       ;   ;joao       ;16:11
076110                            ;13/01/2025;    ;236431;003;    ;0000950;COMERCIAL REIS                                    ;(75)99175-8197 ;050;503;SJP8E67;     210,23;    0,55;13/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;edson      ;20:49
076110                            ;13/01/2025;    ;236436;003;    ;0018133;LA PIZZA DELLA NOTTE                              ;(71)98675-4616 ;050;503;SJP8E67;      86,64;    0,24;13/01/2025;48;PDV Fechado Apos              ;   ;edson      ;20:48
076111                            ;13/01/2025;    ;236462;003;    ;0003603;BAR DO LICO                                       ;(75) 3437-2618 ;050;508;RPP9G99;     207,45;    0,30;13/01/2025;65;NAO FEZ PEDIDO                ;   ;edson      ;18:52
076114                            ;13/01/2025;    ;236575;003;    ;0012314;QUIOSQUE DO BERNADO                               ;(75)99869-2036 ;050;509;SJQ5D24;      46,10;    0,04;14/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;douglas    ;11:32
076117                            ;13/01/2025;    ;236737;003;    ;0012411;G ALHO SUPERMERCADO                               ;(79)99987-8051 ;050;504;RCS4I16;      42,05;    0,12;13/01/2025;71;SEM DINHEIRO/CHEQUE           ;   ;joao       ;17:01
076118                            ;13/01/2025;    ;236788;003;    ;0013327;CECILIA LANCHES                                   ;(75)99982-6419 ;050;504;SJQ7I72;     614,77;    0,70;13/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;17:40
076118                            ;13/01/2025;    ;236789;003;    ;0013327;CECILIA LANCHES                                   ;(75)99982-6419 ;050;504;SJQ7I72;      40,00;    0,04;13/01/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;joao       ;17:41
076124                            ;13/01/2025;    ;236972;003;    ;0017765;MORAIS CHALANA                                    ;(75)99160-6227 ;070;751;SJP7G64;     990,27;    2,14;13/01/2025;87;TEMPO INSUFICIENTE            ;   ;edson      ;18:37
076124                            ;13/01/2025;    ;237016;003;    ;0005364;BAR DO ZETINHO                                    ;(75)99846-4546 ;050;500;SJP7G64;     175,50;    0,20;13/01/2025;72;PDV FECHADO (HORARIO COM.)    ;DER;edson      ;18:37
076125                            ;13/01/2025;    ;237021;003;    ;0012171;BAR DA PISCINA                                    ;(75)99806-4171 ;050;505;PKP0325;     107,80;    0,13;13/01/2025;85;DIFICIL ACESSO                ;   ;edson      ;18:32
