Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
237259                            ;01/07/2025;    ;661005;007;    ;0050064;ATACADAO MURILO                                   ;(74)98123-9836 ;020;203;RDC5J22;      31,96;    0,04;03/07/2025;40;Horario de Entrega            ;   ;aloisio    ;19:34
237259                            ;01/07/2025;    ;661006;007;    ;0050064;ATACADAO MURILO                                   ;(74)98123-9836 ;020;203;RDC5J22;      60,00;    0,06;03/07/2025;40;Horario de Entrega            ;   ;aloisio    ;19:33
237259                            ;01/07/2025;    ;661015;007;    ;0050863;CHURR. ACONCHEGO                                  ;(74) 3535-0598 ;020;203;RDC5J22;      49,52;    0,24;03/07/2025;40;Horario de Entrega            ;   ;aloisio    ;19:30
237263                            ;01/07/2025;    ;661186;007;    ;0052641;LANC REST POR DO SOL                              ;(74) 3531-6027 ;010;109;RPP6J11;      38,24;    0,04;03/07/2025;42;Produto/Quantidade Errada     ;   ;aloisio    ;19:37
237263                            ;01/07/2025;    ;661196;007;    ;0051905;MERCADINHO SERVE BEM                              ;(74) 3531-6062 ;010;109;RPP6J11;     108,96;    0,11;03/07/2025;55;QUALIDADE DO PRODUTO          ;   ;aloisio    ;19:36
237266                            ;01/07/2025;    ;661299;007;    ;0056147;NAIARA DISTRIBUIDORA                              ;(74)98801-5800 ;010;111;PKK0690;     808,50;    1,03;01/07/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;teles      ;18:55
237267                            ;01/07/2025;    ;661327;007;    ;0051990;MERCADINHO VANIA                                  ;(74)98812-1322 ;010;102;RPE4C71;    3051,26;    3,78;01/07/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;teles      ;18:49
237269                            ;01/07/2025;    ;661374;007;    ;0063489;DISTRIBUIDORA 24 HOR                              ;(74)98114-0013 ;010;101;SKK0A55;    1203,00;    1,63;01/07/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;teles      ;18:29
237273                            ;01/07/2025;    ;661492;007;    ;0056893;SIMONE IANE FERREIRA                              ;(74)99924-7963 ;010;105;PKK8518;     280,00;    0,27;01/07/2025;42;Produto/Quantidade Errada     ;   ;teles      ;19:38
237273                            ;01/07/2025;    ;661505;007;    ;0062623;BODEGA DO WILLIAM                                 ;(74)98875-5903 ;010;111;PKK8518;       4,54;    0,00;01/07/2025;42;Produto/Quantidade Errada     ;   ;teles      ;19:39
237273                            ;01/07/2025;    ;661509;007;    ;0052808;COMERCIAL DANTAS                                  ;(74)98855-6616 ;080;810;PKK8518;    1138,74;    1,80;01/07/2025;87;TEMPO INSUFICIENTE            ;   ;teles      ;19:38
237277                            ;01/07/2025;    ;661596;007;    ;0064288;MERCADINHO BRILHANTE                              ;(74)98828-1575 ;080;810;RPR6D25;       4,54;    0,00;01/07/2025;42;Produto/Quantidade Errada     ;   ;teles      ;18:26
237277                            ;01/07/2025;    ;661607;007;    ;0055641;DISTR SALES                                       ;(74)98831-2718 ;010;101;RPR6D25;      12,38;    0,06;01/07/2025;42;Produto/Quantidade Errada     ;   ;teles      ;18:26
237278                            ;01/07/2025;    ;661619;007;    ;0058500;BAR DA BUCHADA                                    ;(74)98865-1263 ;010;108;RDN7A69;     285,43;    0,43;01/07/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;gabriel.jz ;15:58
237278                            ;01/07/2025;    ;661622;007;    ;0060955;PANIFICADORA E LANCH                              ;(74)98843-6923 ;010;103;RDN7A69;     638,28;    0,97;01/07/2025;71;SEM DINHEIRO/CHEQUE           ;   ;gabriel.jz ;15:59
237278                            ;01/07/2025;    ;661632;007;    ;0064060;MERCADINHO E HORTFRU                              ;(74)98143-3546 ;010;103;RDN7A69;     133,80;    0,13;01/07/2025;60;PRECO ERRADO                  ;   ;gabriel.jz ;15:57
237278                            ;01/07/2025;    ;661633;007;    ;0064060;MERCADINHO E HORTFRU                              ;(74)98143-3546 ;010;103;RDN7A69;     135,41;    0,14;01/07/2025;60;PRECO ERRADO                  ;   ;gabriel.jz ;15:57
237280                            ;01/07/2025;    ;661672;007;    ;0058106;merc. dst levante                                 ;(74)98839-0979 ;010;111;EFV3713;    7699,90;   10,15;01/07/2025;72;PDV FECHADO (HORARIO COM.)    ;   ;gabriel.jz ;18:06
