Mapa                     ;Data;Unb Nota;Nota;Serie;Unb Cliente;Cod. Cliente;Nome Cliente;Telefone;Area;Setor;Placa;Valor;Volume;Data Devol.;Cod. Motivo;Desc. Motivo;Orig. Pedido;Usuario;Hora 
120529                            ;01/04/2026;    ;412050;005;    ;0004630;DARIO MARCELO DOS SA                              ;(74)98829-9222 ;030;300;RDN9A13;      62,17;    0,07;01/04/2026;71;SEM DINHEIRO/CHEQUE           ;   ;joelson    ;16:55
120529                            ;01/04/2026;    ;412057;005;    ;0003213;MERCADINHO MIRELLA                                ;(74)99145-1124 ;030;300;RDN9A13;     218,20;    0,19;01/04/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;joelson    ;16:54
120531                            ;01/04/2026;    ;412090;005;    ;0003616;DISTRIBUIDORA SR                                  ;(74)99131-9400 ;030;302;JNC8576;     234,00;    0,27;01/04/2026;87;TEMPO INSUFICIENTE            ;   ;martins    ;19:22
120568                            ;02/04/2026;    ;412479;005;    ;0003507;MERCADINHO DA VANIA                               ;(74)99112-2668 ;030;303;OZE1021;     284,60;    0,35;02/04/2026;71;SEM DINHEIRO/CHEQUE           ;   ;vanilton   ;17:09
120592                            ;04/04/2026;    ;412789;005;    ;0000857;GELADaO WILKER                                    ;(74)99918-3406 ;080;831;PKR6303;    5893,90;    7,39;04/04/2026;41;Sem Vasilhame.                ;   ;vanilton   ;16:56
120592                            ;04/04/2026;    ;412790;005;    ;0000857;GELADaO WILKER                                    ;(74)99918-3406 ;080;831;PKR6303;     231,40;    0,44;04/04/2026;41;Sem Vasilhame.                ;   ;vanilton   ;16:57
120592                            ;04/04/2026;    ;412791;005;    ;0000857;GELADaO WILKER                                    ;(74)99918-3406 ;080;831;PKR6303;      81,56;    0,14;04/04/2026;41;Sem Vasilhame.                ;   ;vanilton   ;16:58
120592                            ;04/04/2026;    ;412792;005;    ;0000857;GELADaO WILKER                                    ;(74)99918-3406 ;080;831;PKR6303;     539,00;    0,69;04/04/2026;41;Sem Vasilhame.                ;   ;vanilton   ;16:58
120592                            ;04/04/2026;    ;412793;005;    ;0000857;GELADaO WILKER                                    ;(74)99918-3406 ;080;831;PKR6303;      41,34;    0,01;04/04/2026;41;Sem Vasilhame.                ;   ;vanilton   ;16:59
120594                            ;04/04/2026;    ;412839;005;    ;0001045;CHURRAS TRANSVALLE                                ;(74)99947-8183 ;030;307;SKK1I27;     854,40;    0,89;04/04/2026;82;ENDERECO NAO ENCONTRADO       ;   ;vanilton   ;17:43
120594                            ;04/04/2026;    ;412862;005;    ;0004143;GELADÃO                                           ;(74)99948-2580 ;030;302;SKK1I27;    1881,83;    2,33;04/04/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;vanilton   ;17:42
120598                            ;04/04/2026;    ;413019;005;    ;0000685;DIST JUNIOR                                       ;(74)99190-7952 ;080;830;PKM9305;     539,00;    0,69;04/04/2026;50;CARGA ERRADA ARMAZEM          ;   ;jhon.pe    ;18:33
120598                            ;04/04/2026;    ;413020;005;    ;0000685;DIST JUNIOR                                       ;(74)99190-7952 ;080;830;PKM9305;     160,80;    0,60;04/04/2026;50;CARGA ERRADA ARMAZEM          ;   ;jhon.pe    ;18:34
120598                            ;04/04/2026;    ;413021;005;    ;0000685;DIST JUNIOR                                       ;(74)99190-7952 ;080;830;PKM9305;     229,50;    0,28;04/04/2026;50;CARGA ERRADA ARMAZEM          ;   ;jhon.pe    ;18:34
120598                            ;04/04/2026;    ;413022;005;    ;0000685;DIST JUNIOR                                       ;(74)99190-7952 ;080;830;PKM9305;     901,00;    1,29;04/04/2026;50;CARGA ERRADA ARMAZEM          ;   ;jhon.pe    ;18:35
120600                            ;04/04/2026;    ;413093;005;    ;0004300;BAR DO PEZaO                                      ;(74)99121-3142 ;030;300;OUZ6207;     266,52;    0,31;04/04/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;vanilton   ;17:09
120600                            ;04/04/2026;    ;413102;005;    ;0062613;MERCADINHO LORENA                                 ;(74) 3541-5927 ;030;300;OUZ6207;     196,96;    0,35;04/04/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;vanilton   ;17:11
120601                            ;04/04/2026;    ;413126;005;    ;0062451;CHURRAS LAERCIO                                   ;(74)99138-1938 ;030;305;RPR2G22;     181,80;    0,22;04/04/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;vanilton   ;16:17
120666                            ;08/04/2026;    ;413865;005;    ;0001501;MERCADINHO BEIRA RIO                              ;(74)99149-0456 ;030;305;PKR6303;    3234,00;    4,14;08/04/2026;73;FALTA DE ATIVOS DE GIRO       ;   ;dheimeson  ;19:39
120673                            ;08/04/2026;    ;414084;005;    ;0003644;RESENHAS                                          ;(74)99141-4025 ;030;303;RPR2G22;      41,34;    0,01;08/04/2026;71;SEM DINHEIRO/CHEQUE           ;   ;vanilton   ;18:03
120678                            ;08/04/2026;    ;414222;005;    ;0003095;POINT DA FABIANA                                  ;(74)98128-9001 ;030;307;PKL5762;      37,42;    0,02;09/04/2026;33;Nao Fez Pedido                ;   ;joelson    ;13:13
120681                            ;08/04/2026;    ;414309;005;    ;0001387;BAR DO ESTADIO                                    ;(74)98848-8276 ;030;300;JII1442;    1404,98;    1,65;08/04/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;dheimeson  ;18:30
120697                            ;09/04/2026;    ;414399;005;    ;0062335;SUPER. FRIG.TIQUARA                               ;(74)99132-3065 ;030;305;SKK1I27;     512,04;    1,11;09/04/2026;71;SEM DINHEIRO/CHEQUE           ;   ;martins    ;18:56
120700                            ;09/04/2026;    ;414485;005;    ;0004636;ANTONIA FRANCISCA RO                              ;(43)90000-0000 ;030;306;RDG7D23;     338,66;    0,28;09/04/2026;83;PROPRIETARIO AUSENTE          ;   ;martins    ;18:59
120708                            ;09/04/2026;    ;414806;005;    ;0060177;REST MACAXEIRA                                    ;(74) 3541-4562 ;030;302;RDN9A13;     281,07;    0,39;09/04/2026;73;FALTA DE ATIVOS DE GIRO       ;   ;joelson    ;16:14
120710                            ;09/04/2026;    ;414863;005;    ;0060146;BAR ZE ANTONIO                                    ;(74)99115-8600 ;030;303;RPR2G22;     472,95;    0,62;09/04/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;joelson    ;14:41
120731                            ;10/04/2026;    ;415140;005;    ;0004103;PANIFICADORA BATISTA                              ;(74)99104-6005 ;030;304;RDG7D23;     431,20;    0,55;10/04/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;dheimeson  ;19:38
120736                            ;10/04/2026;    ;415373;005;    ;0000121;Mercadinho Vieira                                 ;(74) 9110-8673 ;030;300;RDN9A13;     126,27;    0,16;10/04/2026;41;Sem Vasilhame.                ;   ;vanilton   ;15:49
120736                            ;10/04/2026;    ;415376;005;    ;0000470;MERCADINHO SILVA                                  ;(74)99978-9224 ;030;302;RDN9A13;     499,68;    0,77;10/04/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;vanilton   ;15:50
120738                            ;10/04/2026;    ;415399;005;    ;0003911;DIST WASHINGTON                                   ;(74)99103-1447 ;030;300;RDN9A13;     390,60;    0,52;10/04/2026;71;SEM DINHEIRO/CHEQUE           ;   ;dheimeson  ;19:05
120756                            ;13/04/2026;    ;415622;005;    ;0062869;BOX 03                                            ;(74) 9139-6949 ;030;301;RPP1C50;     633,24;    0,82;13/04/2026;87;TEMPO INSUFICIENTE            ;   ;martins    ;19:17
120757                            ;13/04/2026;    ;415632;005;    ;0002769;BAR DA ISABEL                                     ;(74)99802-5230 ;030;303;PKK4924;     259,80;    0,28;13/04/2026;71;SEM DINHEIRO/CHEQUE           ;   ;joelson    ;16:39
120758                            ;13/04/2026;    ;415670;005;    ;0003865;SETE4 BURGUER                                     ;(71)98756-6597 ;030;301;OUZ6207;     177,58;    0,14;13/04/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;martins    ;19:42
120760                            ;13/04/2026;    ;415747;005;    ;0004646;ROBSON COSTA PEREIRA                              ;(43)90000-0000 ;030;300;RPR2G22;     270,28;    0,37;13/04/2026;82;ENDERECO NAO ENCONTRADO       ;   ;joelson    ;15:19
120776                            ;14/04/2026;    ;415843;005;    ;0004456;REST VALE DO ITAPICU                              ;(74)99987-3263 ;030;307;RDG9J33;    1305,43;    1,55;14/04/2026;42;Produto/Quantidade Errada     ;   ;dheimeson  ;18:27
120779                            ;14/04/2026;    ;415905;005;    ;0092832;ATACADAO WESLLEN                                  ;(74)99121-5417 ;030;301;RPP1C50;     512,38;    0,52;14/04/2026;86;HORARIO DE ENTREGA            ;   ;dheimeson  ;18:54
120782                            ;14/04/2026;    ;415993;005;    ;0003447;GLORIFIQ ATACADISTA                               ;(74)99196-1225 ;030;302;OVA9787;     411,30;    0,47;14/04/2026;71;SEM DINHEIRO/CHEQUE           ;   ;dheimeson  ;18:57
120785                            ;14/04/2026;    ;416118;005;    ;0002905;SALÃO E BEER LUIZINH                              ;(74)99195-5008 ;030;305;PKL5762;     103,76;    0,13;14/04/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;dheimeson  ;18:10
120785                            ;14/04/2026;    ;416119;005;    ;0002905;SALÃO E BEER LUIZINH                              ;(74)99195-5008 ;030;305;PKL5762;     371,36;    0,35;14/04/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;dheimeson  ;18:11
120786                            ;14/04/2026;    ;416146;005;    ;0063711;BARRACA DO JOAZINHO                               ;(74) 9140-4082 ;030;300;OUZ6207;     351,00;    0,41;14/04/2026;65;NAO FEZ PEDIDO                ;   ;dheimeson  ;18:20
120786                            ;14/04/2026;    ;416147;005;    ;0063711;BARRACA DO JOAZINHO                               ;(74) 9140-4082 ;030;300;OUZ6207;     351,00;    0,41;14/04/2026;65;NAO FEZ PEDIDO                ;   ;dheimeson  ;18:21
120809                            ;15/04/2026;    ;416493;005;    ;0001441;CACTUS                                            ;(74)99920-4266 ;030;303;SKK2A65;     254,70;    0,36;15/04/2026;73;FALTA DE ATIVOS DE GIRO       ;   ;martins    ;18:13
120816                            ;15/04/2026;    ;416725;005;    ;0000161;BAR DO VAQUEIRO                                   ;(74)98102-4431 ;030;303;RDN9A13;     164,46;    0,25;15/04/2026;71;SEM DINHEIRO/CHEQUE           ;   ;joelson    ;16:46
120816                            ;15/04/2026;    ;416755;005;    ;0063803;BAR DA ZELITA                                     ;(74)99801-1934 ;030;301;RDN9A13;     225,78;    0,28;15/04/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;joelson    ;16:46
120832                            ;16/04/2026;    ;416974;005;    ;0003507;MERCADINHO DA VANIA                               ;(74)99112-2668 ;030;303;RDG7D23;     806,30;    0,94;16/04/2026;71;SEM DINHEIRO/CHEQUE           ;   ;dheimeson  ;18:56
120848                            ;17/04/2026;    ;417353;005;    ;0001201;DISTRIBUIDORA BRAGA                               ;(74)99123-3918 ;030;306;RCO1I47;     117,69;    0,14;17/04/2026;71;SEM DINHEIRO/CHEQUE           ;   ;martins    ;19:13
120867                            ;17/04/2026;    ;417283;005;    ;0062813;MERC SAO LAZARO                                   ;(74)99979-3091 ;080;831;PKR6303;     844,31;    2,11;18/04/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;vanilton   ;10:  
120883                            ;18/04/2026;    ;417910;005;    ;0004156;ACOUGUE CENTRAL DAS                               ;(74)99159-7081 ;030;301;OVA9787;      72,86;    0,19;18/04/2026;42;Produto/Quantidade Errada     ;   ;vanilton   ;17:48
120917                            ;20/04/2026;    ;418281;005;    ;0001725;MERCADINHO CENTRAL 2                              ;(75)99920-4038 ;030;306;PKK4924;     130,80;    0,34;20/04/2026;72;PDV FECHADO (HORARIO COM.)    ;   ;dheimeson  ;18:09
